index_process,Temp_naporowe_amin,Temp_naporowe_amax,Temp_naporowe_mean,Temp_naporowe_std,Temp_cyrkulacyjne_amin,Temp_cyrkulacyjne_amax,Temp_cyrkulacyjne_mean,Temp_cyrkulacyjne_std,Poziom_naporowe_amin,Poziom_naporowe_amax,Poziom_naporowe_mean,Poziom_naporowe_std,Poziom_cyrkulacyjne_amin,Poziom_cyrkulacyjne_amax,Poziom_cyrkulacyjne_mean,Poziom_cyrkulacyjne_std,kwas [m3]_amin,kwas [m3]_amax,kwas [m3]_mean,kwas [m3]_std,Kondensat [m3]_amin,Kondensat [m3]_amax,Kondensat [m3]_mean,Kondensat [m3]_std,Elektrolit [m3]_amin,Elektrolit [m3]_amax,Elektrolit [m3]_mean,Elektrolit [m3]_std,NaCl [kg]_amin,NaCl [kg]_amax,NaCl [kg]_mean,NaCl [kg]_std,Natezenie_prad_amin,Natezenie_prad_amax,Natezenie_prad_mean,Natezenie_prad_std,Spadek_napiecie_amin,Spadek_napiecie_amax,Spadek_napiecie_mean,Spadek_napiecie_std,Sklad_Au_amin,Sklad_Au_amax,Sklad_Au_mean,Sklad_Au_std,Sklad_Sb_amin,Sklad_Sb_amax,Sklad_Sb_mean,Sklad_Sb_std,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Bi_std,Sklad_Ca_amin,Sklad_Ca_amax,Sklad_Ca_mean,Sklad_Ca_std,Sklad_Fe_amin,Sklad_Fe_amax,Sklad_Fe_mean,Sklad_Fe_std,Sklad_Ni_amin,Sklad_Ni_amax,Sklad_Ni_mean,Sklad_Ni_std,Sklad_Zawiesina_amin,Sklad_Zawiesina_amax,Sklad_Zawiesina_mean,Sklad_Zawiesina_std,Sklad_Zn_amin,Sklad_Zn_amax,Sklad_Zn_mean,Sklad_Zn_std,Sklad_H2SO4_amin,Sklad_H2SO4_amax,Sklad_H2SO4_mean,Sklad_H2SO4_std,Sklad_Cu_amin,Sklad_Cu_amax,Sklad_Cu_mean,Sklad_Cu_std,Sklad_Cl_amin,Sklad_Cl_amax,Sklad_Cl_mean,Sklad_Cl_std,Tiomocznik_amin,Tiomocznik_amax,Tiomocznik_mean,Tiomocznik_std,NaCl_amin,NaCl_amax,NaCl_mean,NaCl_std,Klej_amin,Klej_amax,Klej_mean,Klej_std
10,54.2298666000366,61.7421001434326,59.7933423476123,1.0061678516967534,53.0756995519002,59.0469666798909,55.93606592457401,1.1600205016196459,74.7375170389811,75.4131498972574,75.00032675960662,0.061281257923970205,66.4918501536051,94.2283668518066,81.47331637925112,5.618830558681798,0.0,5.0,1.5344827586206897,1.8676143287859857,0.0,40.0,17.103448275862068,12.741437535936104,-34.0,116.0,22.051724137931036,39.81860271977917,0.5,6.0,3.5625,2.067417560137615,13.097,13.64325,13.599575431034484,0.10466589661027656,0.327311006666667,6.35074916666667,5.392911990093391,0.660201572422103,5.34,5.93,5.607025862068965,0.29430560908017034,0.23,0.23,0.23,0.0,0.053,0.058,0.05526293103448276,0.002494115331187885,0.35,0.38,0.3664224137931035,0.014964691987127379,0.098,0.12,0.10795689655172414,0.01097410745722672,4.68,4.84,4.7524137931034485,0.07981169059801277,0.0006,0.0022,0.0014758620689655174,0.0007981169059801244,,,,,168.59,181.4,175.69103448275862,4.630298743891159,42.73,45.36,43.84275862068966,0.7248747749227438,0.032,0.039,0.03502586206896551,0.0022790641616141777,0.02,22.6,22.299698275862067,1.6147843447336905,0.05,50.05,29.24969827586207,17.150656049809623,15.82,36.92,26.97478448275862,1.747025659413722
11,56.8657001495361,61.126283454895,59.96323578402356,0.41297627714125235,54.5684000015258,59.7614168802897,57.425785228170746,0.8969430855185555,74.7165331522623,75.2900666554768,75.00682217641156,0.05817329121611362,66.3350667317708,94.167366917928,83.21390036033178,4.911064733962728,0.0,6.0,1.7763157894736843,1.961739883675544,0.0,40.0,11.105263157894736,15.30101400057726,-33.0,59.0,8.171052631578947,24.969614040245066,1.0,6.0,4.337719298245614,1.6080683325869918,11.21275,13.46025,13.413119517543858,0.21117409285193248,0.353099133333333,6.38401416666667,5.4345280250000005,0.7162306976110769,4.12,5.02,4.518684210526316,0.44804816677405784,0.22,0.24,0.228859649122807,0.009956625928312385,0.016,0.019,0.01767105263157895,0.0014934938892468606,0.31,0.31,0.30999999999999994,0.0,0.11,0.14,0.12328947368421055,0.01493493889246861,5.79,7.15,6.392456140350877,0.6770505631252437,0.001,0.009,0.0045438596491228075,0.003982650371324961,,,,,168.75,175.83,172.0130263157895,2.362296922108458,40.88,45.41,42.86986842105263,1.439038310867277,0.032,0.036,0.033723684210526315,0.0015129282883086625,0.56,22.55,22.37811403508772,1.4596582320322775,0.59,50.06,35.87328947368421,13.500895390912575,18.33,36.94,27.112280701754386,1.6818159553421888
12,57.7436000823974,61.3888497670491,59.91300833019767,0.4987338071757517,54.3092667261759,61.004666519165,58.37279715669193,1.3524363431731652,74.6997666676839,75.3530334472656,75.00049810065298,0.06027637012086592,65.9681997934977,91.9085165659586,83.73273771892792,4.961503782343491,0.0,5.0,1.3563636363636364,1.6927026327894756,0.0,40.0,15.33090909090909,11.197772079101316,-33.0,80.0,4.549090909090909,35.30141781197323,1.0,6.0,4.016363636363637,1.9540117479384864,12.98475,13.61975,13.500975454545454,0.20106108939130876,0.64592425,8.8297675,7.264839616181818,0.8205275214328388,4.95,5.86,5.443054545454546,0.4542324647693412,0.24,0.24,0.24,0.0,0.06,0.061,0.06054181818181818,0.0004991565546915732,0.33,0.36,0.3462545454545454,0.01497469664074754,0.097,0.12,0.10946181818181819,0.011480600757906407,4.02,4.68,4.377599999999999,0.32944332609644633,0.0008,0.002,0.0013498181818181818,0.0005989878656299016,,,,,164.96,180.39,174.55723636363635,4.523200977069754,42.27,45.36,43.89272727272727,0.7562818541169848,0.031,0.037,0.03441090909090909,0.001707184552866146,0.44,22.62,22.259854545454544,1.361075940567623,0.28,50.05,33.40927272727272,16.305913648339367,18.38,36.99,26.900509090909093,1.6056671177941038
13,54.2298666000366,61.7421001434326,59.77996192965991,0.982076981793398,53.0756995519002,59.0469666798909,55.90750799970118,1.1369144023644762,74.7375170389811,75.4131498972574,75.00010308566421,0.061685975235198594,66.4918501536051,94.2283668518066,81.14418286096478,5.693530465288202,0.0,5.0,1.3877551020408163,1.8289153657807757,0.0,40.0,15.542857142857143,12.76855769356001,-34.0,116.0,18.987755102040815,37.15921455705378,0.5,6.0,3.4346938775510205,2.081785864447443,13.089,13.64325,13.56609387755102,0.15923632865650228,0.549943516666667,6.68675816666667,5.942491926938775,0.8089368954456535,5.34,5.93,5.633795918367347,0.2956014277395038,0.23,0.23,0.23,0.0,0.053,0.058,0.05548979591836735,0.002505096845250028,0.35,0.38,0.3650612244897959,0.015030581071500158,0.098,0.12,0.10895510204081632,0.01102242611910009,4.68,4.84,4.759673469387755,0.08016309904800052,0.0006,0.0022,0.001403265306122449,0.0008016309904800088,,,,,168.59,181.4,176.048,4.582372640498976,42.73,45.36,43.76632653061225,0.7456175069774545,0.032,0.039,0.03502040816326531,0.0022055239509680587,0.02,22.6,22.254244897959182,1.5784968795647276,0.05,50.05,28.197510204081635,17.2618355905691,15.82,36.92,26.8990612244898,1.7234102725548757
14,55.0863335291544,62.4359668731689,59.125224424581006,1.5044740935929892,51.3973667144775,58.8862166086832,55.323744157589005,1.2125078460487155,74.7205832163492,75.4192831675211,75.00012648813784,0.04865260156614452,65.87648340861,95.3788833618164,84.21711708652514,5.270934685626539,0.0,2.0,0.7008196721311475,0.7782005096321007,0.0,22.0,7.081967213114754,9.021775361981042,-16.0,136.0,16.807377049180328,44.72264534979553,0.5,6.0,3.3237704918032787,1.395793402631416,11.3085,13.5785,13.482696721311475,0.2583302433696282,0.374919866666667,6.94891216666667,5.665444213579235,0.7668852125396296,5.19,5.86,5.533237704918033,0.3355870859181582,0.22,0.22,0.22,0.0,0.056,0.06,0.05804918032786885,0.0020035049905561494,0.34,0.36,0.35024590163934427,0.010017524952780752,0.087,0.11,0.09878278688524589,0.011520153695697893,4.23,4.72,4.481024590163935,0.24542936134312954,0.0006,0.0008,0.0007024590163934426,0.00010017524952780807,,,,,170.78,181.28,174.99659836065572,3.1433084432981024,41.21,43.54,42.61831967213114,0.6818741151501626,0.032,0.036,0.03409016393442623,0.001207003556823108,0.04,16.95,16.70512295081967,1.1228500193217452,0.08,49.81,27.427909836065574,11.454610305869286,14.01,30.02,20.135122950819675,1.6103779894085442
15,58.1466832478841,61.8621163686116,60.144282493745514,0.5910532932141717,54.1296336491902,59.6560667673746,57.21346008412448,0.9028540164584848,74.6958325703938,75.5778171539306,74.99972398106351,0.07778716424806369,66.3301002502441,95.6655337015787,82.63912485220989,4.849121418065012,0.0,5.0,1.6335616438356164,1.702828752127934,0.0,40.0,10.931506849315069,14.525085556938341,-27.0,60.0,13.736301369863014,24.933636674571094,0.5,6.0,3.732876712328767,2.0957856448797445,13.6415,13.80125,13.781852739726027,0.02413382063225813,0.430005816666667,8.47895766666667,6.994571154052512,0.6495654746779298,5.76,6.68,6.277945205479451,0.4125070742839711,0.22,0.26,0.22924657534246576,0.011402394180276982,0.058,0.064,0.06035958904109589,0.002903513188185782,0.36,0.44,0.4024657534246575,0.030110030611353655,0.088,0.094,0.09054794520547944,0.002970836927865616,4.8,5.16,5.02068493150685,0.17564278625444799,0.0006,0.0014,0.0011397260273972602,0.00022042740490300702,,,,,163.06,180.39,173.02503424657533,5.212642607559993,40.9,46.52,43.34770547945206,1.688697583370054,0.033,0.038,0.035208904109589045,0.0016479257495399364,1.16,22.87,22.719383561643838,1.2696614385441911,1.5,50.05,30.855650684931508,17.416399841067943,12.42,28.08,27.502431506849316,0.9697645118022136
16,58.4663666407267,62.2466500600179,60.243106040137,0.6192573829498045,54.8027832667032,59.4035334904988,57.35892912146766,0.8000794945289266,74.6361667633056,75.4250831604003,75.00092212728612,0.08059778031655042,67.3886325836181,91.2552665710449,83.15938773419141,4.841500458784833,0.0,6.0,1.4833948339483394,1.7466107675032807,0.0,50.0,14.243542435424354,14.617585325148859,-22.0,79.0,14.678966789667896,33.41606788661104,1.0,6.0,3.7878228782287824,1.9374953433618156,12.98475,13.61975,13.46945664206642,0.22144727700460884,0.32090215,8.023774,6.867114518573186,0.6331293661458498,6.1,7.0,6.647970479704797,0.4400184497976886,0.23,0.25,0.2421771217712177,0.009778187773281958,0.068,0.069,0.06839114391143912,0.0004889093886641,0.39,0.4,0.39391143911439114,0.004889093886640986,0.096,0.12,0.11061254612546124,0.011733825327938355,4.66,4.96,4.842656826568265,0.1466728165992297,0.001,0.0022,0.0014693726937269373,0.0005866912663969186,,,,,170.02,179.88,175.2378597785978,3.0161165604451123,41.68,46.25,43.992841328413284,1.1798630055083126,0.032,0.038,0.034782287822878226,0.0020386587652904487,0.18,22.72,22.20642066420664,1.3905019451346559,0.16,50.02,31.334095940959408,16.158365079735653,25.3,37.01,26.868487084870846,1.5558940263169885
17,57.7040333429972,61.9622000376383,59.961056798323426,0.5970352232456726,53.7475666046142,58.6011336008707,55.77542053198249,0.8249823285866839,74.7250663757324,75.431867090861,75.00129744060462,0.0712976019497816,66.0255664825439,93.7914999643961,83.0989230869654,5.373510677758617,0.0,4.0,1.715953307392996,1.665674356022594,0.0,50.0,18.708171206225682,16.808098034372414,-34.0,117.0,23.77821011673152,49.059210000226294,1.5,6.0,4.680933852140078,1.6181786828139897,12.981,13.07525,13.058146887159532,0.01823517350540917,0.553453166666667,6.66554766666667,5.699710452140078,0.8366452613077209,5.1,5.85,5.54941634241245,0.36825927332265745,0.2,0.23,0.21202334630350195,0.014730370932906299,0.059,0.059,0.059,0.0,0.34,0.36,0.35198443579766536,0.009820247288604166,0.095,0.11,0.10398832684824903,0.007365185466453149,4.39,4.92,4.707587548638132,0.26023655314801175,0.0008,0.0018,0.0012007782101167315,0.000491012364430211,,,,,167.86,181.65,176.14770428015564,4.129260463413297,41.79,44.82,43.603501945525295,1.051706292637239,0.03,0.036,0.03395719844357977,0.0015290535048266204,0.04,27.15,26.978482490272373,1.6937118401734619,0.02,50.07,38.91428015564202,13.531719520120362,32.42,34.04,33.71517509727626,0.15535012271456647
18,58.4663666407267,62.2466500600179,60.23885743996142,0.614674570252118,54.8027832667032,59.4035334904988,57.35461736046725,0.7845005753811934,74.6361667633056,75.4250831604003,75.0019179878603,0.08097108118438806,67.3886325836181,91.4249499003092,83.40252007539718,4.943153664778997,0.0,6.0,1.4818840579710144,1.7256455132551574,0.0,50.0,14.289855072463768,14.477670781297899,-22.0,79.0,15.532608695652174,33.69708412104628,1.0,6.0,3.86231884057971,1.925681098815339,12.98475,13.61975,13.457190217391304,0.22743705833472527,0.6428724,7.106998,5.950152309903382,0.7033789069362568,6.1,7.0,6.656521739130435,0.4338003766692926,0.23,0.26,0.2427173913043478,0.009920036019314942,0.065,0.069,0.06831884057971015,0.000660418679834658,0.38,0.4,0.39355072463768115,0.0051593832806476995,0.096,0.12,0.1108623188405797,0.011565272172396402,4.66,4.96,4.845688405797102,0.14457422381724175,0.001,0.0022,0.001458695652173913,0.0005785534639702168,,,,,168.96,179.88,175.1670652173913,3.061553095363781,41.68,46.25,44.024601449275366,1.1865949085274785,0.032,0.038,0.034746376811594204,0.002020122747676114,0.18,22.72,22.188514492753622,1.3801060445975342,0.16,50.02,31.958260869565216,16.067955050655367,25.3,37.01,26.83985507246377,1.5504289074644633
19,56.8595763384285,62.0632335027058,59.50958407560598,1.218064051278504,52.9212001800537,58.9762667338053,56.20835826178932,1.3815471822553644,74.6020501454671,75.4548831939697,75.00110537841006,0.08408274570707228,63.1388998667399,96.3808996836344,81.85376689809414,5.915255122794592,0.0,5.0,1.3690987124463518,1.2969751126371152,0.0,40.0,15.896995708154506,16.16476690865626,-38.0,128.0,19.472103004291846,48.39858169184762,1.0,6.0,4.263948497854077,2.0636605067188913,11.21275,13.46025,13.352342274678112,0.2582237643239178,0.362559883333333,5.9764395,5.3219748515736764,0.7475470409885502,5.47,5.74,5.620643776824034,0.1343792149856413,0.22,0.26,0.2423175965665236,0.019908031849724478,0.059,0.06,0.059442060085836905,0.0004977007962431153,0.31,0.34,0.32673819742489274,0.014931023887293381,0.095,0.12,0.10894849785407724,0.012442519906077799,4.46,5.0,4.761287553648069,0.26875842997128,0.0012,0.0034,0.002172532188841202,0.001094941751734845,,,,,165.97,184.44,175.17124463519315,6.256965959086849,41.53,45.35,43.40557939914163,1.3389051542165376,0.032,0.037,0.03410300429184549,0.001668067094537281,0.83,22.56,22.277167381974248,1.4432699500047284,0.5,50.03,35.42922746781116,17.121566993040485,25.78,36.93,27.01909871244635,1.613861708825715
20,57.7040333429972,61.9622000376383,59.982402514664365,0.586143224761109,53.7475666046142,58.6011336008707,55.78233097028573,0.8073759116295137,74.7250663757324,75.431867090861,75.00090514936379,0.07208277461416428,66.0255664825439,93.7914999643961,82.93737070921692,5.447401663766119,0.0,4.0,1.6590909090909092,1.6675363556479166,0.0,50.0,18.060606060606062,16.837292294148554,-34.0,117.0,22.704545454545453,48.22597924684699,1.5,6.0,4.579545454545454,1.6851279080138377,12.981,13.07525,13.058262310606061,0.018013160323244348,0.418713966666667,8.5459455,6.913325022790404,0.7189777187947441,5.1,5.85,5.560227272727272,0.36588029355972157,0.2,0.23,0.21159090909090908,0.014635211742388857,0.059,0.059,0.059,0.0,0.34,0.36,0.3522727272727273,0.009756807828259264,0.095,0.11,0.10420454545454547,0.007317605871194428,4.39,4.92,4.715227272727272,0.25855540744887007,0.0008,0.0018,0.0011863636363636362,0.00048784039141296125,,,,,167.86,181.65,176.06727272727272,4.101996377710674,41.79,44.82,43.583636363636366,1.0384291095470934,0.03,0.036,0.034022727272727274,0.001547552509430119,0.04,27.15,26.981742424242427,1.6711404071467673,0.02,50.07,38.07174242424242,14.081006245164735,32.42,34.04,33.713863636363634,0.15350232025233088
21,54.2298666000366,61.7421001434326,59.68483876387487,0.9920704439147628,53.0756995519002,59.0469666798909,55.69168140731915,1.2018294955488755,74.7498001098632,75.4131498972574,75.00118766757637,0.05810470335695735,64.5849000295003,94.2283668518066,81.0456248129486,5.712641412225842,0.0,5.0,1.2142857142857142,1.8557851523244644,0.0,32.0,14.642857142857142,12.103777215394738,-34.0,68.0,10.80952380952381,30.550517052950475,0.5,6.0,4.0773809523809526,1.936482488431609,13.089,13.64325,13.497385912698412,0.21835724531974293,0.45152135,6.44398316666667,5.68397490859127,0.6690918751618709,5.34,5.93,5.707579365079365,0.28650124223740997,0.23,0.23,0.23,0.0,0.053,0.058,0.05611507936507937,0.002427976629130601,0.35,0.38,0.3613095238095238,0.01456785977478357,0.098,0.12,0.1117063492063492,0.010683097168174642,4.68,4.84,4.77968253968254,0.0776952521321798,0.0006,0.0022,0.0012031746031746034,0.0007769525213217907,,,,,165.51,181.4,176.54924603174604,4.5712326516119965,42.73,45.36,43.72420634920635,0.745416649367815,0.031,0.038,0.03422222222222222,0.0019140449186005421,0.02,22.6,22.150119047619047,1.5643683047615453,0.05,50.06,33.4413492063492,16.182825895043248,15.82,36.92,26.792222222222225,1.661951950292758
22,57.7040333429972,61.9622000376383,59.984245833690565,0.5711787351764228,53.7475666046142,58.6011336008707,55.8227414712374,0.8002348201222182,74.7250663757324,75.431867090861,75.00055591031392,0.07097872905510953,66.0255664825439,93.7914999643961,83.00971092788672,5.41043580545481,0.0,4.0,1.6970954356846473,1.6694409827905707,0.0,50.0,18.20746887966805,16.403458293402718,-34.0,117.0,20.593360995850624,46.871373165362236,2.0,6.0,4.70954356846473,1.5734357970596964,12.981,13.07525,13.057698132780082,0.018723423015453728,0.407269483333333,6.51310783333333,5.48959540802213,0.7067585133720548,5.1,5.85,5.554356846473029,0.36726991272997117,0.2,0.23,0.21182572614107886,0.014690796509198873,0.059,0.059,0.059,0.0,0.34,0.36,0.3521161825726141,0.009793864339465948,0.095,0.11,0.10408713692946059,0.0073453982545994365,4.39,4.92,4.711078838174274,0.2595374049958459,0.0008,0.0018,0.0011941908713692946,0.0004896932169732949,,,,,167.86,181.65,176.316265560166,4.189282873696943,41.79,44.73,43.58688796680498,1.061584048280162,0.03,0.036,0.033912863070539416,0.001523660784209815,0.04,27.15,26.970663900414937,1.748963852513746,0.02,50.07,39.02589211618257,13.275393031406365,32.42,34.04,33.71726141078838,0.15897579127968506
23,57.7436000823974,61.3888497670491,59.91508198152208,0.5063544092762261,54.3092667261759,61.004666519165,58.264845211550934,1.32637160910626,74.6824498494466,75.2902500152587,74.99931219266179,0.056175892009161406,65.9681997934977,91.9085165659586,84.24955733686248,4.767526107290966,0.0,5.0,1.681159420289855,1.68840110377245,0.0,40.0,18.434782608695652,12.1870014340103,-33.0,80.0,7.130434782608695,36.15699627245935,0.5,6.0,3.6920289855072466,1.9993839630956478,12.98475,13.61975,13.431571557971015,0.2396973851583417,0.370494683333333,7.96563616666667,6.80292459897343,0.6537091153987297,4.95,5.86,5.5456521739130435,0.42025266256771854,0.24,0.25,0.24065217391304347,0.0024735757670018587,0.06,0.065,0.06093478260869564,0.001170588176876008,0.31,0.36,0.34695652173913044,0.016953785124258443,0.096,0.12,0.11093478260869565,0.011329258354440506,4.02,4.68,4.449130434782608,0.30468935777785605,0.0004,0.002,0.0011652173913043477,0.0005898107152654122,,,,,164.86,180.39,174.57347826086956,4.894908174779766,42.84,45.36,44.07782608695652,0.7559045049166966,0.031,0.038,0.034652173913043476,0.0018941140367437505,0.44,22.62,22.1531884057971,1.367226248754486,0.28,50.05,30.787789855072464,16.596276488396875,25.77,36.99,26.79673913043478,1.5585103204574342
24,57.8816500345865,61.9294335047403,60.05395205600109,0.5181695499603561,54.2705834070841,58.9191830952962,57.109172166991144,0.86506893532651,74.5827501932779,75.3653666178385,75.00035025781106,0.06989388076848232,68.5605997721354,94.435466893514,83.48052343064198,4.474964457563087,0.0,6.0,2.1310344827586207,1.603435638420729,0.0,50.0,22.882758620689657,14.422926505140216,-40.0,58.0,14.710344827586207,33.68948728481779,1.0,6.0,4.231034482758621,1.6125810402158307,13.6415,13.80125,13.781181896551724,0.025612849382371995,0.4728843,8.51344316666667,6.988744446666666,0.68931461892873,4.99,5.84,5.5777586206896554,0.38591123951890594,0.19,0.24,0.21341379310344827,0.01660870085347109,0.049,0.058,0.05098620689655172,0.0029258097554714256,0.32,0.36,0.33382758620689656,0.016517933979235157,0.096,0.11,0.10531034482758621,0.005636653699899032,4.47,4.6,4.548931034482758,0.06067579682810365,0.001,0.0022,0.00136,0.0005508596616035777,,,,,168.96,179.88,174.67055172413794,3.197113377814861,41.84,45.88,43.53906896551724,1.2293082543262355,0.032,0.037,0.03447931034482759,0.0014461210041750092,0.89,22.85,22.718655172413794,1.2891151648957349,0.8,50.06,35.07372413793103,13.438847060081443,27.06,37.33,27.5148275862069,1.3937925177828183
25,57.8718334197998,63.5977998097737,60.0196804800225,0.7928391530904519,53.4010829925537,58.7437834421793,56.16229481314914,0.9344135031289399,74.6174162546793,75.5590000152587,74.9999322608802,0.0645610250657865,68.3486170450846,91.6742835998535,82.22554495790098,4.483311282771897,0.0,5.0,1.8735177865612649,1.6879034722479924,0.0,30.0,7.636363636363637,11.604348092887193,-33.0,77.0,17.367588932806324,34.43954988306052,2.0,6.0,4.622529644268774,1.4982815302073866,13.0215,13.57575,13.412000988142292,0.23092820542438666,0.668202766666667,8.95931883333333,7.509185995191041,0.7665904582918711,5.24,5.6,5.481778656126481,0.16834747235225556,0.2,0.23,0.20359683794466402,0.00550139862099862,0.053,0.061,0.05375889328063241,0.000922153471109912,0.33,0.35,0.34652173913043477,0.005015503913178244,0.092,0.11,0.10589723320158104,0.005815048916539757,4.34,4.54,4.537628458498023,0.021692025004706645,0.0012,0.0058,0.001643478260869565,0.0007232031348985718,,,,,164.35,180.9,171.5635968379447,4.90004196081706,39.67,43.47,41.78782608695652,1.077506130700763,0.03,0.036,0.03328063241106719,0.0017717750703902819,0.02,22.56,22.16407114624506,1.4490170542438594,0.08,50.05,38.34193675889328,12.56636186806505,25.49,36.93,26.84810276679842,1.6111571427404088
26,57.0370166142781,62.0338499704996,59.565997404417615,0.8968143011713106,52.6705668767293,58.6733165105183,55.56068264270021,1.016744260472144,74.6675000508626,75.5043839772542,75.0011927178257,0.06084793859883975,67.0301500956217,94.6391831715901,82.10415908300826,5.394099879801838,0.0,6.0,1.4387351778656126,1.6574751252136635,0.0,50.0,10.08695652173913,18.047785661620225,-3.0,119.0,15.351778656126482,35.77207896849986,2.0,6.0,4.622529644268774,1.4395237046125844,13.089,13.64125,13.465575098814229,0.23355586177175514,0.352946566666667,6.75130483333333,5.609625332476944,0.7247266873448914,5.86,6.3,6.154940711462451,0.20523238967694094,0.22,0.27,0.2342687747035573,0.010576577018544224,0.062,0.066,0.06274308300395257,0.0006555634776600373,0.38,0.4,0.3863241106719368,0.009318317624592091,0.098,0.12,0.11264822134387352,0.010359738095682202,4.7,4.96,4.811383399209486,0.07715208157641786,0.001,0.0016,0.0014553359683794468,0.00011313176126751966,,,,,168.96,185.7,176.1103557312253,6.046781535366144,40.79,45.88,42.69691699604743,1.1522049173885858,0.032,0.036,0.033905138339920954,0.0010191097113667355,0.03,22.63,22.15715415019763,1.4480571973435095,0.03,50.06,38.294782608695655,12.133421590639802,25.32,36.98,26.83616600790514,1.6141553654343752
27,56.6479331334431,63.5977998097737,60.03614935842991,0.7773665418981086,53.4900170008341,58.7437834421793,56.190016906174804,0.864216096015209,74.6174162546793,75.5590000152587,75.00058715526278,0.06536178176122762,68.3486170450846,91.6742835998535,82.1388829485575,4.501114454290999,0.0,5.0,2.0,1.6591227115686804,0.0,32.0,7.357142857142857,11.706733918886991,-33.0,77.0,15.785714285714286,33.2322738400124,2.0,6.0,4.7125,1.4530973592584462,13.0215,13.57575,13.372438392857143,0.2444835277471692,0.38163395,6.5401165,5.568157651369048,0.6755137579383963,5.24,5.6,5.4831071428571425,0.15805943242396928,0.2,0.23,0.20635714285714285,0.009706127413659869,0.053,0.061,0.05454285714285714,0.002404808291441706,0.33,0.35,0.34482142857142856,0.006979506978657591,0.092,0.11,0.10449285714285714,0.006975632373097668,4.34,4.54,4.5164285714285715,0.0646032437967553,0.0012,0.0058,0.0020807142857142856,0.0014601711702366162,,,,,164.35,180.9,170.98510714285715,5.025256853146146,39.67,43.47,41.754285714285714,1.0523168791443418,0.03,0.036,0.03333928571428572,0.001689910876680001,0.02,22.56,22.110714285714284,1.3840880919905956,0.08,50.05,39.006928571428574,12.230464279099746,25.49,36.93,26.746,1.559134857982578
28,57.0370166142781,62.0338499704996,59.54866017503799,0.9042879096083543,52.6705668767293,58.6733165105183,55.55122098952413,1.0309535657494346,74.6675000508626,75.5043839772542,75.00043097744205,0.061044737334850524,67.0301500956217,94.6391831715901,81.9763121001574,5.41449228970535,0.0,6.0,1.4448979591836735,1.635299795105737,0.0,50.0,10.081632653061224,18.03893413881494,-3.0,119.0,15.575510204081633,36.222663692845906,2.0,6.0,4.591836734693878,1.4523633558780975,13.089,13.64125,13.47491836734694,0.22929856505405521,0.4441969,8.37260066666667,7.016182906870749,0.699523587731668,5.86,6.3,6.158122448979592,0.20608306783051553,0.22,0.24,0.23355102040816325,0.009367412174114293,0.062,0.063,0.06267755102040816,0.000468370608705719,0.38,0.4,0.38644897959183677,0.009367412174114421,0.098,0.12,0.11290612244897959,0.010304153391525801,4.7,4.86,4.808408163265307,0.07493929739291502,0.0014,0.0016,0.0014644897959183675,9.367412174114336e-05,,,,,169.51,185.7,176.32073469387757,6.026676376456358,40.79,45.88,42.66669387755102,1.1389965781710287,0.032,0.036,0.033902040816326535,0.0010355345883035997,0.03,22.63,22.16881632653061,1.469354933650759,0.03,50.06,38.03220408163265,12.239126323185872,25.32,36.98,26.864367346938778,1.6312401333647666
29,57.7436000823974,61.3888497670491,59.917265595053586,0.49992690267088546,54.3092667261759,61.004666519165,58.220289760672195,1.3069655561935158,74.6824498494466,75.2902500152587,75.00116525278753,0.055367663071556675,65.9681997934977,91.9085165659586,83.86146249816854,4.891300657270898,0.0,5.0,1.6330935251798562,1.6038936598440334,0.0,40.0,17.48201438848921,12.529446914006671,-33.0,80.0,5.633093525179856,35.43563726292347,0.5,6.0,3.616906474820144,2.105048546880396,2.1795,13.61975,13.311996402877698,0.9388561762389934,0.346079883333333,6.55400216666667,5.488898269154676,0.7060060589885508,4.95,5.86,5.585107913669065,0.39004464598007854,0.24,0.25,0.24133093525179858,0.0034028836554733976,0.06,0.065,0.06126978417266187,0.001525672233975826,0.31,0.36,0.34546762589928054,0.018951696973358658,0.096,0.12,0.1107661870503597,0.011435867661154599,4.02,4.68,4.474748201438849,0.2832147351182291,0.0004,0.002,0.0010618705035971225,0.0005762314621500522,,,,,163.08,180.39,174.41424460431656,5.131580565713431,42.14,45.36,44.026870503597124,0.8375427729540377,0.031,0.038,0.03461151079136691,0.0019264857040095446,0.44,22.62,22.100827338129495,1.363702368768811,0.28,50.05,30.086654676258995,17.456672944311386,25.77,36.99,26.7281654676259,1.5692079498428926
