Cykl_1,HMG,HL,Kondensat [m3]_amax,Kondensat [m3]_std,NaCl [kg]_mean,Sklad_Sb_amin,Sklad_Sb_amax,Sklad_Sb_mean,Sklad_Fe_amax,Sklad_Fe_mean,Sklad_H2SO4_mean,Sklad_Cu_amax,Sklad_Cu_mean,Sklad_Cl_amin,Tiomocznik_mean,NaCl_amin,NaCl_amax,NaCl_mean,NaCl_std
1,1,0,60.0,17.886002653166827,2.266304347826087,0.18,0.2,0.1952536231884058,0.11,0.0959927536231884,170.81840579710146,50.49,45.8711231884058,0.037,14.671123188405796,2.96,26.84,13.524420289855072,7.039859866179252
0,1,0,64.0,17.75559520052665,2.4938650306748467,0.18,0.2,0.1862576687116564,0.1,0.0994478527607362,168.07453987730062,49.63,46.70386503067485,0.036,16.628312883435584,2.87,32.72,14.675429447852762,7.160551996314958
0,1,0,64.0,16.751245613602915,2.4759036144578315,0.18,0.2,0.1859036144578313,0.1,0.099578313253012,168.16234939759036,49.63,46.744578313253015,0.036,16.631536144578313,2.87,32.72,14.578253012048194,7.072888534808233
0,1,0,28.0,9.215907113531127,1.440809968847352,0.14,0.18,0.1621806853582554,0.096,0.0910404984423676,169.0977570093458,45.89,43.70084112149532,0.037,16.77380062305296,2.98,26.89,8.578193146417446,7.341378181246209
0,1,0,40.0,11.881309576026512,2.46875,0.14,0.17,0.1566875,0.092,0.0887874999999999,168.3453125,46.87,43.8545,0.036,16.697343749999998,0.01,32.75,14.686000000000002,7.538174961851564
1,1,0,64.0,16.425106550294796,2.188644688644689,0.18,0.2,0.1866666666666666,0.1,0.0997435897435897,167.48333333333332,49.63,46.20648351648352,0.036,16.595567765567765,2.87,20.82,12.853809523809524,5.35953597574922
0,1,0,60.0,18.829666038573983,2.7618296529968456,0.16,0.18,0.1694006309148265,0.11,0.0969053627760252,169.33438485804416,49.74,46.6615141955836,0.034,16.63482649842271,0.03,47.64,16.178675078864355,10.264480115256552
1,0,1,40.0,12.632200525584487,3.945652173913044,0.19,0.19,0.19,0.13,0.1178985507246376,169.67623188405796,45.13,43.23173913043479,0.034,16.76445652173913,8.85,47.64,23.492644927536237,10.088963289240729
0,1,0,50.0,16.722837373093878,2.467889908256881,0.14,0.16,0.1498470948012232,0.099,0.0955535168195718,168.08119266055047,48.78,45.90510703363914,0.034,16.770336391437308,2.96,47.64,14.739021406727828,10.565847906543176
0,1,0,60.0,22.31359354358561,2.314814814814815,0.16,0.18,0.1697530864197531,0.1,0.0951234567901234,170.54413580246916,50.17,47.65197530864197,0.038,16.770925925925926,8.85,20.85,13.777962962962963,5.8220277380947065
0,1,0,60.0,19.817508543200205,2.303738317757009,0.19,0.2,0.194828660436137,0.11,0.1003426791277258,170.23523364485982,50.49,46.289844236760125,0.037,14.67442367601246,2.96,26.84,13.71797507788162,6.90802612541216
0,1,0,60.0,19.98391734477928,2.2961783439490446,0.16,0.2,0.1938853503184713,0.11,0.1005477707006369,170.4603184713376,50.49,46.32789808917197,0.037,14.673885350318471,2.96,26.84,13.675382165605097,7.113714784301979
0,1,0,60.0,15.09310629344202,2.240740740740741,0.17,0.19,0.1836419753086419,0.1,0.0994135802469135,168.79061728395064,49.49,47.039907407407405,0.036,16.771574074074074,2.98,32.72,13.303209876543209,6.916042028704884
0,1,0,40.0,12.80539581447692,1.4904761904761905,0.14,0.18,0.158031746031746,0.096,0.0917999999999999,169.8913015873016,46.87,44.17384126984127,0.037,16.773079365079365,2.98,26.89,8.885523809523809,7.368214267532243
0,1,0,60.0,16.761571510272212,2.142394822006473,0.14,0.16,0.149126213592233,0.099,0.0957669902912621,167.91456310679612,48.78,45.90834951456311,0.038,16.768478964401293,2.96,20.84,12.722750809061488,6.288154128482093
0,1,0,40.0,10.974788486093676,2.330449826989619,0.18,0.19,0.1844982698961937,0.1,0.1,168.6480276816609,49.49,46.88730103806228,0.036,16.768096885813147,2.98,32.72,13.836574394463668,7.141561917904148
1,1,0,40.0,10.386761800011287,2.3480565371024733,0.18,0.19,0.184416961130742,0.1,0.1,168.63897526501768,49.49,46.90770318021202,0.036,16.767279151943463,2.98,32.72,13.941166077738515,7.180408608455172
1,1,0,60.0,14.18712576580274,2.2003424657534247,0.14,0.16,0.1484931506849315,0.099,0.0959931506849315,167.72650684931506,48.78,45.85938356164384,0.038,16.766609589041096,2.96,20.84,13.063356164383562,6.246883899745812
1,1,0,60.0,19.45581512489673,2.595238095238096,0.19,0.2,0.1947222222222222,0.11,0.1005555555555555,171.28313492063492,50.49,46.46051587301587,0.037,14.66753968253968,5.97,26.84,15.451190476190476,6.709320757819183
0,1,0,50.0,16.86329404167975,1.960655737704918,0.17,0.2,0.176,0.1,0.0950622950819672,171.4971475409836,49.76,46.4,0.037,23.757442622950823,0.07,26.83,11.668819672131146,8.515817205717296
0,0,1,20.0,7.58663699996611,3.276315789473684,0.19,0.21,0.1914473684210526,0.13,0.1210526315789473,168.12598684210528,44.6,43.453421052631576,0.037,16.766940789473683,8.85,26.85,19.524309210526315,5.7912548885886
0,1,0,40.0,12.530337125043545,2.2402985074626867,0.14,0.17,0.1532835820895522,0.092,0.0896776119402985,169.0428656716418,46.87,44.311611940298505,0.036,16.701910447761193,0.01,32.74,13.35489552238806,8.042898822631532
0,1,0,40.0,12.025020254541417,2.315873015873016,0.14,0.17,0.1526666666666666,0.092,0.0897333333333333,169.24742857142857,46.87,44.23228571428572,0.036,16.695619047619047,0.01,32.74,13.79479365079365,8.08230111286015
1,1,0,40.0,11.926164522719176,2.3783333333333334,0.14,0.17,0.1522333333333333,0.092,0.0897466666666666,169.41850000000002,46.87,44.15443333333333,0.036,16.6903,0.01,32.74,14.167666666666667,8.10052035296818
0,1,0,60.0,15.89990614268114,2.3451612903225807,0.17,0.19,0.182,0.1,0.0987096774193548,168.75083870967742,49.49,47.30541935483871,0.036,16.770225806451613,2.98,32.72,13.862451612903223,7.420957800858129
1,0,1,20.0,7.7578267898205615,3.239622641509434,0.19,0.21,0.1901509433962264,0.13,0.1226792452830188,167.24864150943395,44.6,43.417018867924526,0.037,16.76215094339623,8.85,26.85,19.292377358490565,5.765222604136203
0,1,0,60.0,15.923837149445472,1.9812680115273773,0.14,0.17,0.1529106628242075,0.098,0.0943919308357348,170.4701152737752,49.73,46.84250720461095,0.038,16.682824207492793,0.38,20.85,11.766023054755044,6.16923424666452
0,1,0,60.0,18.83616541301155,2.4661290322580647,0.14,0.16,0.1491612903225806,0.099,0.0954,167.19454838709677,48.78,45.95145161290323,0.038,16.76906451612903,5.97,20.85,14.650193548387096,5.611707015325034
1,1,0,40.0,13.39289123281135,1.594890510948905,0.14,0.18,0.1535766423357664,0.096,0.0925182481751824,169.84576642335765,46.87,44.50255474452555,0.037,16.76883211678832,2.98,26.89,9.527700729927007,7.631663809169662
1,1,0,30.0,10.457542148096175,2.425531914893617,0.14,0.17,0.1509219858156028,0.092,0.0900567375886524,169.53468085106385,46.87,44.30283687943263,0.036,16.68326241134752,0.01,32.74,14.450035460992908,8.288570508016065
1,1,0,60.0,18.378430954159096,2.2439446366782008,0.16,0.18,0.1750865051903114,0.11,0.0999515570934256,171.65806228373702,49.74,47.43159169550173,0.038,16.69522491349481,2.96,20.84,13.269031141868512,6.882105703864606
1,1,0,50.0,17.529821529529123,1.6866666666666668,0.17,0.18,0.1731555555555555,0.1,0.0962133333333333,171.01444444444445,48.56,46.36666666666667,0.037,23.70702222222222,0.07,26.83,10.004044444444444,7.840964949373363
0,1,0,60.0,23.843038607579256,2.393292682926829,0.16,0.18,0.1697560975609756,0.1,0.096280487804878,170.37990853658536,50.2,48.13768292682927,0.037,16.771646341463416,2.96,26.85,14.27310975609756,6.9858686167451225
0,1,0,60.0,17.98559094056911,2.106153846153846,0.16,0.18,0.1761230769230769,0.11,0.0984061538461538,172.31526153846153,49.74,47.78452307692307,0.038,16.706646153846155,2.96,20.84,12.676615384615385,6.630482841132516
0,1,0,60.0,20.32074496921332,2.459420289855073,0.14,0.16,0.1502608695652174,0.099,0.0947188405797101,165.6884927536232,48.78,45.9464347826087,0.038,16.77173913043478,2.97,20.85,14.633710144927536,5.941807495290355
1,1,0,60.0,19.920598352629632,2.603448275862069,0.14,0.16,0.1471264367816092,0.099,0.0962222222222222,168.75114942528737,48.78,46.18727969348659,0.038,16.762835249042148,8.86,20.85,15.523371647509578,5.296919799043661
0,1,0,60.0,19.11040420664524,1.9357541899441344,0.14,0.17,0.1521508379888268,0.098,0.0940614525139664,169.91469273743016,49.73,46.883407821229056,0.038,16.685837988826815,0.38,20.85,11.48508379888268,6.2681896089182105
1,1,0,40.0,16.035688649481873,1.5867924528301889,0.14,0.18,0.1508679245283019,0.096,0.0927056603773584,170.0200754716981,46.87,44.69664150943397,0.037,16.76833962264151,2.98,26.89,9.4588679245283,7.801552016430175
0,1,0,60.0,24.40305260665025,2.240524781341108,0.16,0.18,0.170204081632653,0.1,0.0964606413994169,169.93979591836734,50.2,47.70690962099125,0.037,16.774314868804666,2.95,26.85,13.367376093294462,7.635717094754278
0,0,1,40.0,11.065984742319497,3.2446236559139785,0.19,0.22,0.199274193548387,0.13,0.1191935483870967,168.65233870967742,45.7,43.95491935483871,0.037,16.774166666666666,8.86,26.85,19.326048387096773,4.474983320340865
1,1,0,60.0,19.580434379375856,2.5476190476190474,0.14,0.16,0.1466666666666666,0.099,0.0962460317460317,168.2282142857143,48.78,46.18761904761905,0.038,16.76186507936508,8.86,20.85,15.185,5.313333637428527
1,1,0,60.0,10.726188275562436,2.020754716981132,0.14,0.17,0.148188679245283,0.098,0.0952452830188679,171.33124528301886,49.73,46.43418867924529,0.038,16.682075471698113,0.38,20.85,12.033962264150944,6.193641515767868
1,0,1,40.0,12.343904129185784,3.3141263940520447,0.19,0.21,0.1957992565055762,0.13,0.1224907063197026,169.0675092936803,45.02,43.97059479553904,0.037,16.763791821561338,8.86,26.85,19.72680297397769,4.891097017990352
0,1,0,50.0,15.500858973747055,1.802325581395349,0.15,0.18,0.156453488372093,0.1,0.0959593023255813,168.63976744186047,51.6,47.58488372093024,0.037,16.73375,2.95,26.83,10.612906976744188,7.833164095461269
0,1,0,40.0,15.482074642214226,1.4943820224719102,0.14,0.18,0.1516853932584269,0.096,0.0913061797752809,169.92477528089887,46.87,44.34143258426967,0.037,16.775477528089887,2.99,26.89,8.866601123595506,6.91627873308247
0,1,0,50.0,14.731851037519842,2.0750417827298047,0.14,0.17,0.1505571030640668,0.092,0.0906796657381615,168.44406685236768,46.87,44.15537604456825,0.036,16.708969359331476,0.01,33.14,12.35782729805014,9.76798011308601
1,1,0,60.0,24.87887813136072,2.539855072463768,0.16,0.18,0.1678260869565217,0.1,0.0975507246376811,170.00641304347826,50.2,47.91199275362319,0.037,16.767789855072465,2.96,26.85,15.157246376811592,7.3435902310039
0,1,0,62.0,17.827337591662054,2.7467105263157894,0.17,0.2,0.1830263157894736,0.1,0.0971973684210526,169.6607894736842,51.96,48.06986842105263,0.036,23.75898026315789,0.07,37.73,16.594375,10.701118735082948
1,1,0,62.0,17.31838780073357,2.406639004149377,0.17,0.2,0.1792116182572614,0.1,0.0981576763485477,171.03327800829874,51.96,48.13742738589212,0.036,23.72244813278008,0.07,37.73,14.535477178423236,10.200621625282714
0,1,0,64.0,19.1737385689972,2.0754985754985755,0.15,0.18,0.1564102564102564,0.1,0.0961709401709401,168.6453846153846,53.73,48.01290598290598,0.037,16.735213675213675,2.95,26.84,12.282193732193733,8.34702794169898
0,1,0,62.0,17.356552944642925,2.8438485804416405,0.17,0.2,0.1850473186119874,0.1,0.0969905362776025,169.4515457413249,51.96,48.17671924290221,0.036,23.764952681388014,0.07,37.73,17.210977917981072,10.264624700551977
1,1,0,60.0,20.557390985012464,1.8876811594202896,0.18,0.18,0.18,0.11,0.0991304347826086,173.00938405797103,50.58,48.21,0.038,16.691014492753624,2.96,20.84,11.459673913043478,6.288678621329884
1,1,0,60.0,20.464865667237603,1.9819277108433733,0.16,0.19,0.1781927710843373,0.11,0.0989799196787148,168.92329317269076,50.49,46.139799196787145,0.037,14.666345381526105,2.95,26.84,11.770240963855422,7.80219065224379
1,1,0,60.0,24.70565715974698,2.481549815498155,0.16,0.18,0.1690036900369003,0.1,0.0972988929889299,169.73380073800735,50.2,47.5579704797048,0.037,16.766863468634686,2.96,26.85,14.81560885608856,7.907819260785784
0,1,0,50.0,16.397392126835275,2.341463414634146,0.16,0.19,0.1726219512195121,0.11,0.0943170731707317,169.49146341463413,48.4,45.82682926829269,0.036,14.674542682926829,2.95,32.75,13.916128048780488,8.900994821667837
0,0,1,40.0,11.36414118883291,3.0548961424332344,0.19,0.22,0.2030860534124629,0.13,0.1200296735905044,168.9653412462908,48.84,44.30670623145401,0.037,16.797002967359052,8.86,26.84,18.211721068249258,4.163009443220914
0,1,0,40.0,15.837470284171072,1.5180722891566265,0.14,0.18,0.1542168674698795,0.096,0.0908313253012048,170.80626506024095,47.35,44.62415662650602,0.037,16.797319277108432,2.99,26.87,9.06289156626506,6.538296345840508
1,1,0,62.0,16.674884972940543,2.8449781659388647,0.17,0.2,0.1833624454148471,0.1,0.0973275109170305,170.87393013100436,51.96,48.71668122270743,0.036,23.713056768558957,0.07,37.73,17.203318777292576,9.877455696821531
1,1,0,60.0,16.631394369941585,2.0877551020408163,0.14,0.16,0.150204081632653,0.098,0.0939183673469387,172.18367346938774,49.73,47.13102040816327,0.038,16.72408163265306,1.5699999999999998,20.85,12.416163265306125,6.044369820801196
1,1,0,50.0,15.75200688409531,1.8298269896193768,0.14,0.16,0.1516955017301038,0.092,0.090795847750865,168.59304498269896,46.87,44.45702422145329,0.036,16.686608996539793,0.01,33.14,10.798131487889274,10.091058540547769
1,1,0,60.0,16.688261037684825,2.0413533834586466,0.14,0.16,0.1511278195488722,0.098,0.0935488721804511,171.41646616541354,49.73,46.99037593984963,0.038,16.729962406015037,1.5699999999999998,20.85,12.13842105263158,5.877298101101858
0,1,0,60.0,23.41119116168299,2.3793103448275863,0.16,0.18,0.1696551724137931,0.1,0.0946379310344827,170.46603448275863,50.2,46.37706896551724,0.035,16.74787356321839,1.04,41.74,14.186580459770116,11.3246302216157
0,1,0,62.0,19.59491585786324,3.0494880546075085,0.17,0.21,0.1891126279863481,0.11,0.097037542662116,169.30938566552902,51.96,48.65119453924915,0.036,23.75378839590444,0.07,37.73,18.43962457337884,9.825462946795238
0,0,1,40.0,11.900069667403544,2.9695121951219514,0.19,0.22,0.2052743902439024,0.13,0.1197560975609756,169.07951219512196,48.84,44.59564024390245,0.038,16.845914634146343,8.86,20.85,17.755609756097563,3.721476836032672
1,1,0,62.0,18.13195460444841,3.2244444444444444,0.17,0.2,0.1862666666666667,0.1,0.0967466666666666,169.89,51.96,48.83324444444444,0.036,23.709644444444447,0.07,37.73,19.46662222222222,10.402569529947726
0,1,0,64.0,21.798381433835456,2.1129032258064515,0.15,0.18,0.1571612903225806,0.1,0.0956645161290322,168.60412903225807,53.73,47.99187096774193,0.037,16.767419354838708,2.95,26.84,12.497419354838708,9.044303600771322
1,1,0,64.0,17.435760025325724,1.885185185185185,0.15,0.18,0.1542222222222222,0.1,0.0950222222222222,169.586,53.73,47.61355555555556,0.037,16.715851851851852,2.95,26.84,11.143,8.804319671041512
0,1,0,60.0,17.771667641062947,1.3294117647058823,0.18,0.18,0.18,0.11,0.0945235294117647,172.72670588235297,50.65,48.46294117647059,0.038,16.875117647058822,2.96,20.84,8.129794117647059,6.106288910973022
0,1,0,64.0,20.22365518307236,2.319571865443425,0.15,0.18,0.1596330275229357,0.1,0.0958899082568807,167.72128440366973,53.73,48.048623853211005,0.037,16.930489296636082,2.95,26.84,13.82605504587156,9.825191331284453
1,1,0,64.0,21.122676706768186,2.01056338028169,0.15,0.18,0.1566901408450704,0.1,0.0952676056338028,168.72549295774647,53.73,48.07531690140845,0.037,16.83468309859155,2.95,26.84,11.94524647887324,9.138473881673567
1,1,0,62.0,19.383548698767697,3.341409691629956,0.17,0.2,0.1895594713656387,0.1,0.0960881057268722,168.4964757709251,51.96,48.76770925110132,0.036,23.898414096916294,5.96,37.73,20.332907488986784,10.087634566890332
1,1,0,60.0,22.842709283037493,2.7115384615384617,0.16,0.18,0.1729230769230769,0.1,0.0954730769230769,170.64826923076924,50.2,46.66661538461538,0.035,16.8015,2.95,41.74,16.141153846153845,11.693898923052656
0,1,0,50.0,16.196780262588934,2.309384164222874,0.16,0.19,0.1668621700879765,0.11,0.0906334310850439,169.0398240469208,49.58,46.29612903225807,0.036,14.66850439882698,0.03,32.75,13.471612903225806,8.750184941390604
1,1,0,60.0,21.6578744742272,2.462406015037594,0.14,0.16,0.1545864661654135,0.098,0.0917744360902255,169.1512030075188,49.73,46.6912030075188,0.036,16.73966165413534,1.5699999999999998,32.73,14.439962406015038,7.68257305060138
0,1,0,61.0,20.73421722627742,2.7228915662650603,0.17,0.18,0.1749397590361445,0.1,0.0931506024096385,169.00798192771086,50.01,47.140090361445786,0.036,16.887138554216868,2.98,32.72,15.686837349397589,9.872559116164654
1,1,0,64.0,20.287518309052107,1.8893129770992367,0.15,0.18,0.1558015267175572,0.1,0.0948702290076335,169.11698473282442,53.73,48.24374045801527,0.037,16.8130534351145,2.95,26.84,11.172519083969464,8.899605255657745
0,1,0,60.0,18.760089591405123,1.1898954703832754,0.18,0.18,0.18,0.11,0.0927108013937282,173.1387804878049,50.65,48.221463414634144,0.038,16.833170731707316,2.96,20.83,7.298850174216028,5.487497844132773
1,1,0,40.0,16.103575482641844,1.1430976430976432,0.14,0.18,0.1612794612794612,0.096,0.0894141414141414,170.45215488215487,47.35,44.88747474747475,0.038,16.933804713804715,2.98,14.94,6.817912457912458,4.286759275595618
1,1,0,62.0,20.61281795443057,3.0579399141630903,0.17,0.21,0.1933476394849785,0.11,0.0961030042918455,167.65858369098711,51.96,48.7837339055794,0.036,23.898283261802572,5.96,37.73,18.700171673819742,10.394981712248812
1,1,0,60.0,19.252431753019383,1.2431906614785992,0.18,0.18,0.18,0.11,0.0923268482490272,173.19093385214006,50.58,48.0556420233463,0.038,16.749844357976652,2.96,20.83,7.658560311284047,5.658465162685453
0,0,1,50.0,16.059590522836938,2.845238095238096,0.19,0.22,0.2101785714285714,0.13,0.12,169.25607142857143,48.84,44.848035714285714,0.038,17.013809523809524,2.96,20.85,17.00089285714286,4.583268380879818
1,1,0,60.0,22.836456804821893,2.180451127819549,0.14,0.16,0.156390977443609,0.099,0.092,165.0469172932331,48.66,45.95067669172932,0.038,16.877105263157897,2.97,20.85,13.02484962406015,5.904847718703274
1,1,0,60.0,22.166890307648828,2.5892193308550184,0.14,0.16,0.1564312267657992,0.098,0.0906394052044609,168.81223048327138,49.73,46.62959107806692,0.036,16.820446096654276,1.5699999999999998,32.73,15.2542750929368,7.991374824193764
1,0,1,50.0,16.388131179937623,2.941077441077441,0.19,0.22,0.2112121212121212,0.13,0.1186868686868686,169.676734006734,48.84,45.0003367003367,0.038,16.9993265993266,8.88,20.85,17.555824915824914,3.743396989806984
1,1,0,60.0,22.36290577048417,2.2423076923076923,0.16,0.18,0.1729230769230769,0.1,0.0930730769230769,171.133,50.2,46.08276923076923,0.035,16.75176923076923,1.04,41.74,13.372615384615385,12.503171585524196
0,1,0,62.0,18.991467069442542,2.028248587570621,0.16,0.19,0.1626271186440678,0.11,0.087954802259887,168.5792372881356,49.58,46.163983050847456,0.036,15.084632768361582,0.03,32.75,11.80550847457627,9.047711675772865
1,1,0,50.0,16.487080649574306,2.1855335968379443,0.14,0.16,0.1555731225296442,0.092,0.089296442687747,166.99134387351776,46.87,43.721383399209486,0.036,16.906442687747035,2.93,33.14,13.082924901185772,10.975088753948016
1,1,0,61.0,23.050914669788455,2.458955223880597,0.17,0.18,0.173731343283582,0.1,0.0920074626865671,168.80582089552237,49.64,46.60279850746269,0.036,16.84268656716418,2.98,32.72,13.972574626865672,9.635348257489143
1,1,0,60.0,18.54369338834543,1.2164179104477613,0.18,0.18,0.18,0.11,0.0906455223880597,173.48462686567163,50.65,48.40044776119403,0.038,16.87988805970149,2.96,20.83,7.476641791044776,5.54930942750016
0,1,0,62.0,22.26146434663136,3.623417721518988,0.17,0.21,0.2034177215189873,0.11,0.1011772151898734,168.01354430379746,51.96,48.86911392405063,0.036,23.900601265822782,5.96,37.73,21.938512658227847,9.183051815052258
1,1,0,60.0,18.13293468134992,1.1992753623188406,0.18,0.18,0.18,0.11,0.0899021739130434,173.11463768115942,51.07,48.67844202898551,0.038,16.94735507246377,2.96,20.83,7.351485507246377,5.516374399233288
1,1,0,40.0,15.265789106505991,0.9444444444444444,0.14,0.18,0.1677441077441077,0.096,0.0884444444444444,169.36942760942762,47.35,44.792323232323234,0.038,17.067340067340066,2.98,14.94,5.633232323232323,3.659721087147
0,1,0,61.0,21.72811011640841,2.4784615384615383,0.17,0.18,0.1748307692307692,0.1,0.0920430769230769,167.6592923076923,51.66,47.37147692307692,0.036,17.094184615384613,2.98,32.72,14.18636923076923,9.015242017199531
1,0,1,50.0,15.14449200752693,1.9831111111111108,0.14,0.16,0.1561851851851852,0.092,0.0885111111111111,167.08862962962962,46.87,43.49896296296296,0.036,17.027296296296296,2.93,33.14,11.859333333333334,9.673976028154536
1,1,0,61.0,22.01410515526401,2.490445859872612,0.17,0.18,0.1746496815286624,0.094,0.0918598726114649,167.55420382165605,51.66,47.282101910828025,0.036,17.078980891719745,2.98,32.72,14.262292993630572,9.125448485463348
0,0,1,50.0,15.944870199811964,2.774336283185841,0.2,0.22,0.2146607669616519,0.13,0.1199115044247787,168.67997050147494,48.84,44.56383480825959,0.034,17.320914454277286,2.96,47.61,16.495221238938054,6.585079525879025
0,1,0,64.0,21.42009162692265,2.174757281553398,0.16,0.16,0.16,0.092,0.0909773462783171,165.42291262135922,49.32,46.481488673139154,0.036,17.209482200647248,2.97,41.71,12.85504854368932,7.330346531618399
1,1,0,64.0,21.47712085570208,2.238636363636364,0.16,0.16,0.16,0.092,0.0910194805194805,165.06938311688313,49.32,46.47987012987013,0.036,17.242175324675326,2.97,41.71,13.2362012987013,8.281018768369202
1,1,0,62.0,19.49369300843916,2.336298932384341,0.16,0.16,0.16,0.09,0.0857010676156583,168.41227758007116,49.58,46.25074733096085,0.036,14.855338078291815,0.03,32.75,13.593629893238434,9.174498097893208
1,1,0,61.0,20.115765561716945,2.553691275167785,0.17,0.18,0.175,0.094,0.092,167.4353020134228,51.66,47.206510067114095,0.036,17.10996644295302,2.98,32.72,14.585536912751676,9.265836123687029
0,1,0,40.0,13.550000262823138,1.0784615384615384,0.16,0.18,0.1715692307692307,0.1,0.0893507692307692,167.98704615384617,47.35,44.90292307692308,0.038,17.413292307692306,2.98,14.94,6.4094461538461545,4.039050165016221
0,1,0,50.0,14.208483040975704,2.3509698996655515,0.15,0.16,0.1544816053511705,0.09,0.0877926421404682,165.3482608695652,46.44,43.56548494983278,0.036,17.296889632107025,2.93,33.14,13.947591973244148,9.033601195414136
0,1,0,50.0,14.504117051916502,2.5487461773700306,0.15,0.17,0.1557798165137614,0.096,0.0884954128440367,165.7643119266055,47.25,43.893577981651376,0.036,17.480703363914373,2.93,33.14,15.198012232415902,9.253735078757408
1,1,0,60.0,24.05859649010548,1.2580071174377223,0.16,0.18,0.1690391459074733,0.094,0.0901637010676156,169.64925266903916,50.2,44.96142348754449,0.035,17.115124555160143,1.04,41.74,7.511992882562277,10.98926396274138
0,1,0,64.0,21.92851343553724,2.244047619047619,0.16,0.16,0.16,0.092,0.090625,164.82035714285715,49.32,46.37732142857143,0.036,17.545892857142857,2.97,41.74,13.266160714285714,10.390814219360191
1,1,1,50.0,15.326279379614812,2.672240802675585,0.2,0.22,0.2154515050167224,0.13,0.1212374581939799,167.65020066889633,48.84,44.56963210702341,0.034,17.352040133779266,2.96,41.37,15.910133779264214,5.625747316397093
0,1,0,34.0,11.111368933633887,1.295731707317073,0.16,0.18,0.173109756097561,0.1,0.0903993902439024,168.6184756097561,48.88,45.23216463414634,0.038,17.597134146341464,2.98,20.83,7.675335365853659,5.188280301465427
0,1,0,60.0,20.50824804157281,1.072347266881029,0.17,0.18,0.1790353697749196,0.095,0.0914405144694533,169.88935691318326,51.07,48.63974276527331,0.039,17.51623794212219,2.96,14.94,6.645176848874598,3.878169407400167
1,1,0,34.0,11.21216867060482,1.0574912891986064,0.16,0.18,0.1721254355400696,0.1,0.0890278745644599,168.17979094076654,47.35,44.84651567944251,0.038,17.382090592334496,2.98,14.94,6.280348432055749,3.736395445763424
0,1,0,64.0,21.565098067665144,2.126086956521739,0.16,0.16,0.16,0.092,0.0904,165.75052173913045,49.32,46.568,0.036,17.696608695652174,2.97,41.74,12.605565217391304,10.527090842808386
1,1,0,62.0,18.80285576460338,2.4161290322580644,0.16,0.16,0.16,0.094,0.0876516129032258,168.33322580645162,49.58,46.21767741935484,0.036,15.777870967741936,0.03,32.75,14.101290322580644,8.58892665662311
1,1,0,64.0,25.460949815838987,3.888278388278388,0.2,0.21,0.2061538461538461,0.11,0.1039633699633699,167.81670329670328,52.4,48.86446886446886,0.036,23.900402930402933,8.85,37.72,23.461355311355312,7.248539558415014
1,1,0,64.0,22.509072838634868,2.304054054054054,0.16,0.16,0.16,0.092,0.0908716216216216,165.78972972972974,49.32,46.59655405405405,0.036,17.522094594594595,2.97,41.74,13.65456081081081,10.656577970612664
1,1,0,61.0,21.936431098649447,2.210280373831776,0.17,0.18,0.1770404984423676,0.096,0.0931775700934579,166.6802492211838,51.66,47.425482866043616,0.037,17.60451713395639,2.98,32.68,12.700218068535824,7.024147831929331
1,1,0,50.0,15.121417054249653,2.764300341296928,0.15,0.17,0.1552901023890785,0.096,0.0883208191126279,165.78730375426622,47.25,43.66634812286689,0.036,17.559726962457336,2.93,33.14,16.46962457337884,8.930002120507632
0,1,0,60.0,22.155554698282863,2.4323076923076923,0.16,0.17,0.1620923076923077,0.09,0.0877230769230769,168.0735076923077,49.27,45.887476923076925,0.036,17.741323076923077,2.96,32.75,14.345569230769232,9.176578617464529
0,1,0,64.0,23.511927956081816,3.620401337792642,0.2,0.21,0.2056187290969899,0.11,0.1052374581939799,167.71167224080267,52.4,48.86444816053511,0.036,23.90083612040134,8.85,32.75,21.57113712374582,7.3918984795613
0,0,1,50.0,14.057597218215289,3.300604229607251,0.2,0.22,0.2127492447129909,0.13,0.1201510574018127,167.70407854984896,48.84,44.34981873111783,0.034,17.81691842900302,2.96,47.64,19.731359516616315,10.673331178650088
1,1,0,50.0,16.312368500416063,2.801144781144781,0.15,0.17,0.156026936026936,0.096,0.0887474747474747,166.04195286195286,47.25,43.80794612794613,0.036,17.706094276094277,2.93,33.14,16.685521885521887,8.525548715024495
1,1,0,61.0,19.26925196125281,2.282608695652174,0.17,0.18,0.177427536231884,0.096,0.0932391304347826,166.74420289855072,51.66,47.58434782608696,0.037,17.665434782608695,2.98,26.82,13.423659420289855,7.071948427410038
0,1,0,62.0,18.408438288613088,2.656626506024097,0.16,0.16,0.16,0.094,0.0896265060240963,169.13081325301204,49.58,46.48828313253012,0.036,16.599367469879518,0.03,32.75,15.54262048192771,9.555780209297456
0,1,0,64.0,25.646652969989432,3.447019867549669,0.2,0.21,0.2055629139072847,0.11,0.1067152317880794,168.1441059602649,52.4,49.19470198675496,0.036,23.900728476821197,8.85,32.75,20.59867549668874,7.823955519265014
0,1,0,60.0,20.600173940526474,1.0207667731629393,0.16,0.18,0.163961661341853,0.094,0.0902428115015974,170.03610223642173,48.88,44.91667731629393,0.035,17.78658146964856,1.04,41.74,6.039009584664537,10.163686741660245
1,1,0,60.0,20.223173444987477,1.021594684385382,0.16,0.18,0.1637209302325581,0.094,0.0900930232558139,170.1605315614618,48.88,44.80850498338871,0.035,17.77607973421927,1.04,41.74,6.042558139534884,10.348163400692991
