Cykl_1,HMG,HL,Anoda_ANALIZA As,Anoda_ANALIZA As_amin,Anoda_ANALIZA As_amax,Anoda_ANALIZA Ni,Anoda_ANALIZA Ni_amin,Anoda_ANALIZA Bi,Anoda_ANALIZA Bi_amin,Anoda_ANALIZA Bi_amax,Anoda_ANALIZA Sn,Anoda_ANALIZA Sn_amax,Czas_h,Poziom_naporowe_amax,Poziom_naporowe_mean,Poziom_naporowe_std,Poziom_cyrkulacyjne_amin,Poziom_cyrkulacyjne_std,Sklad_Au_amin,Sklad_Au_amax,Sklad_Au_mean,Sklad_Sb_amin,Sklad_Sb_mean,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Ca_amin,Sklad_Ni_std,Sklad_H2SO4_amin,Sklad_H2SO4_std,Sklad_Cu_amin,Sklad_Cu_std,Sklad_Cl_amax,Sklad_Cl_mean,Sklad_Cl_std
0,1,0,0.131,0.1,0.17,0.1089999999999999,0.08,0.006145,0.005,0.0084,0.000715,0.0011,320.0,75.474833424886,75.00049438962151,0.0609994402889797,63.6920000712076,5.6089469441005,5.76,5.94,5.8488750000000005,0.2,0.2098749999999999,0.078,0.09,0.083925,0.38,0.1602380674013326,153.67,6.314489864837445,44.72,2.457507522861666,0.05,0.043225,0.0038236190573754
1,1,0,0.15,0.15,0.15,0.13,0.13,0.0052,0.0052,0.0052,0.0006,0.0006,271.0,75.2790167490641,74.62703799002072,4.781801362602344,64.7691338857014,5.210453055635235,6.22,6.36,6.297435897435897,0.22,0.22,0.075,0.081,0.0776813186813186,0.38,0.0,165.36,4.5928376983352255,41.95,2.1598024929003854,0.041,0.0383260073260073,0.0012862184484001
1,1,0,0.1375,0.13,0.14,0.0974999999999999,0.07,0.006825,0.0067,0.007,0.0004,0.0005,295.0,75.5213170369466,75.00079422946517,0.0820752472710534,64.3763497670491,5.817470139602601,5.93,6.0,5.964527027027027,0.19,0.1949324324324324,0.062,0.071,0.0664391891891891,0.42,0.1852963727726806,165.86,5.870413548968609,48.36,1.4424905598016324,0.042,0.0393648648648648,0.0022703651573652
1,1,0,0.1,0.1,0.1,0.08,0.08,0.0049,0.0049,0.0049,0.00043,0.0005,279.0,75.5324331919352,74.4730226503183,6.209675744099907,64.4506501515706,5.432500988314525,5.5,6.06,5.76,0.21,0.2153571428571428,0.072,0.078,0.0747857142857142,0.39,0.0299769496700502,160.53,6.205534757638898,40.84,2.7348720669775943,0.046,0.0417357142857142,0.0025919940547237
0,1,0,0.1515,0.12,0.16,0.0785,0.06,0.006205,0.0032,0.0075,0.000675,0.0009,322.0,75.2790167490641,74.68447903374434,4.396930393019079,64.7691338857014,5.229212361759246,5.54,6.36,6.241486068111455,0.18,0.2177708978328173,0.073,0.081,0.0780092879256965,0.34,0.0620327078473479,165.36,3.9787191693416792,41.95,2.01604885825356,0.04,0.0376439628482972,0.0016829947128807
0,1,0,0.1215,0.07,0.16,0.0745,0.07,0.0052699999999999,0.0033,0.0069,0.000775,0.002,313.0,75.2790167490641,74.67543151189474,4.459366391601058,64.7691338857014,5.245597306799066,5.54,6.36,6.25375796178344,0.18,0.2184713375796178,0.073,0.081,0.0781337579617834,0.34,0.0518466697648637,165.36,4.011986173443315,41.95,2.022008973914898,0.04,0.0376624203821656,0.0016864585277572
0,1,0,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.07,0.07,0.0069,0.0069,0.0069,0.0005,0.0005,295.0,75.5213170369466,74.9998234797259,0.0820288794235153,64.3763497670491,5.781734458215919,5.93,6.0,5.969493243243243,0.19,0.1956418918918919,0.062,0.071,0.0670777027027027,0.42,0.1837798747765426,165.86,6.074752696255174,48.36,1.496274021008838,0.042,0.0394054054054054,0.0022991165225455
0,1,0,0.14,0.13,0.15,0.075,0.07,0.007,0.0069,0.0071,0.0005,0.0005,276.0,75.474833424886,75.00091077568271,0.0567935882173187,63.6920000712076,5.620663870780993,5.76,5.94,5.842173913043479,0.2,0.2091304347826087,0.078,0.09,0.0834782608695652,0.38,0.1596834813913099,153.67,5.784959644367161,44.72,2.43245148386229,0.05,0.0438043478260869,0.0038040336403295
1,0,1,0.10425,0.08,0.121,0.275,0.245,0.0004,0.0003,0.0005,0.004975,0.0079,258.0,75.6324333190918,75.00221608276824,0.0731799810728501,66.9308998743693,4.845163258564019,4.37,4.7,4.540116279069768,0.2,0.2,0.018,0.02,0.018968992248062,0.35,0.3304824091371163,165.61,3.368402799165826,43.17,0.9266620865713264,0.04,0.0374108527131782,0.0019392019823671
1,1,0,0.155,0.12,0.17,0.0899999999999999,0.06,0.0077999999999999,0.0072,0.0081,0.000425,0.0005,264.0,75.474833424886,75.00020625673262,0.0549325928765668,63.6920000712076,5.520150524491493,5.76,5.94,5.840830188679245,0.2,0.2089811320754717,0.078,0.09,0.083388679245283,0.38,0.1594685283981037,153.67,5.861668712922714,44.72,2.4077807741043094,0.05,0.043966037735849,0.0037812808173663
1,1,0,0.1375,0.13,0.16,0.1225,0.12,0.004975,0.0049,0.0052,0.0007,0.0007,264.0,75.5213170369466,75.00088254489616,0.080394061283153,64.3763497670491,5.618132377423848,5.93,6.0,5.968566037735849,0.19,0.1955094339622641,0.062,0.071,0.0669584905660377,0.42,0.1843854859603071,165.86,6.042823083191451,48.36,1.4597043676895765,0.042,0.0391018867924528,0.0022413546504187
0,1,0,0.1385,0.1,0.16,0.083,0.07,0.00474,0.0037,0.0063,0.00065,0.0008,303.0,75.2860832214355,75.00113042301267,0.0584622432085299,66.574933497111,5.1512446959146505,6.19,6.49,6.30983552631579,0.2,0.2333552631578947,0.074,0.088,0.083625,0.37,0.2937431899875471,164.59,5.164904126094953,45.88,1.5435796585331372,0.042,0.0378486842105263,0.0020593820356103
0,1,0,0.156,0.15,0.17,0.138,0.11,0.0059999999999999,0.0053,0.0063,0.0009199999999999,0.0012,304.0,75.2860832214355,75.00063206095265,0.0551206925218766,66.574933497111,5.139919697063311,6.19,6.49,6.30544262295082,0.2,0.2318688524590164,0.074,0.088,0.0832721311475409,0.37,0.2882712747896548,164.59,5.089719938992438,45.88,1.4948932974177005,0.042,0.0378426229508196,0.0020587153486996
1,1,0,0.155,0.15,0.17,0.1124999999999999,0.09,0.0083249999999999,0.0081,0.0084,0.0005,0.0005,252.0,75.474833424886,75.00074878030156,0.0571713627831922,63.6920000712076,5.7215729581328665,5.76,5.94,5.833571428571428,0.2,0.2081746031746031,0.078,0.09,0.0829047619047619,0.38,0.1576248164102706,153.67,5.916579756122683,44.72,2.096185311537327,0.05,0.0438531746031746,0.0038917460211193
0,1,0,0.15,0.14,0.16,0.085,0.08,0.0068,0.0054,0.0076,0.00065,0.0007,305.0,75.2860832214355,75.00004425901747,0.0568993047310707,66.574933497111,5.185199465960502,6.19,6.49,6.302941176470588,0.2,0.2309803921568627,0.074,0.088,0.0830588235294117,0.37,0.2848755840023073,164.59,5.0395015213227135,45.88,1.4650676769265298,0.042,0.0378431372549019,0.0020553573246321
1,1,0,0.1475,0.13,0.16,0.1125,0.11,0.00525,0.0047,0.0057,0.000525,0.0007,253.0,75.355216217041,75.0002956127531,0.0795808059855573,64.5209167480468,6.063405902965799,5.77,6.02,5.920980392156863,0.22,0.22,0.078,0.082,0.0804156862745098,0.4,0.0098008579434338,165.1,4.0852254694226815,45.48,1.6274207446348743,0.039,0.0364,0.001192496223933
1,1,0,0.17,0.17,0.17,0.1799999999999999,0.1799999999999999,0.0056,0.0056,0.0056,0.001,0.001,264.0,75.3412999471028,75.00022453129179,0.0678421812726841,64.3763497670491,5.580168491406358,5.6,6.0,5.97188679245283,0.17,0.196188679245283,0.062,0.074,0.0677962264150943,0.42,0.1801743961722098,165.86,6.406132666693797,48.15,1.5672586731065383,0.042,0.0390716981132075,0.0022289739247025
1,1,0,0.1354999999999999,0.1,0.15,0.096,0.08,0.005145,0.0049,0.0054,0.000415,0.0005,252.0,75.4327332814534,74.07996288846395,7.286510229390939,66.2672328948974,5.542927732351058,5.42,5.42,5.42,0.19,0.1937698412698412,0.072,0.077,0.0738849206349206,0.35,0.1651024107808798,161.8,7.350105935926022,43.08,1.5279425086104053,0.045,0.0394007936507936,0.002150252316585
0,1,0,0.17,0.17,0.17,0.1099999999999999,0.1099999999999999,0.0053,0.0053,0.0053,0.0012,0.0012,275.0,75.2859666188558,74.9999848299097,0.0489781721839972,66.574933497111,5.1224388625225,6.19,6.49,6.295,0.2,0.2317391304347826,0.074,0.088,0.0834347826086956,0.37,0.2878458085263134,164.59,5.133840265680057,45.88,1.4475294586283358,0.042,0.0378478260869565,0.0021401857996251
0,0,1,0.089,0.086,0.092,0.25,0.207,0.0002,0.0002,0.0002,0.00465,0.0057,280.0,75.6324333190918,74.67311526598314,4.501153433937537,65.9833664576212,5.191705142130916,4.37,4.78,4.608149466192171,0.2,0.2,0.014,0.02,0.0182064056939501,0.34,0.3874202018627686,165.1,3.105049585484481,43.58,0.8459753428028506,0.04,0.0376227758007117,0.0019011408556776
0,1,0,0.1399999999999999,0.1,0.17,0.0925,0.07,0.0077249999999999,0.0072,0.0081,0.000425,0.0005,294.0,75.4327332814534,74.21355051441184,6.740391769076913,66.2672328948974,5.286662159901554,5.42,5.53,5.436779661016949,0.18,0.1912542372881356,0.072,0.082,0.0749152542372881,0.35,0.1472279544238072,161.8,6.964294394233111,43.08,1.4283760544367503,0.045,0.0387254237288135,0.0018058477591887
1,1,0,0.15,0.15,0.15,0.06,0.06,0.0057,0.0057,0.0057,0.0004,0.0004,237.0,75.3514495849609,75.00074946158956,0.0638621695086661,66.244700495402,5.583653815855145,5.51,5.58,5.556176470588235,0.18,0.1865966386554621,0.063,0.07,0.0676176470588235,0.35,0.0664749041489216,160.78,6.37862369859417,42.92,1.6446476093564302,0.046,0.0393571428571428,0.0021412591992583
1,1,0,0.145,0.13,0.15,0.1375,0.13,0.00735,0.0072,0.0074,0.0005,0.0005,251.0,75.3412999471028,75.00169124370643,0.0691729087884019,64.3763497670491,5.734732955333454,5.6,6.0,5.970119047619048,0.17,0.1962698412698412,0.062,0.074,0.0682380952380952,0.42,0.1779776353993203,165.86,6.363051236480064,48.15,1.4310464631300477,0.042,0.0388730158730158,0.0021571123053181
1,1,0,0.15,0.13,0.16,0.1275,0.12,0.0056249999999999,0.0049,0.0062,0.00085,0.0011,225.0,75.3726333618164,74.50961656490047,5.436045099797322,62.051133664449,5.918008097546867,5.37,5.6,5.526725663716814,0.19,0.1968141592920354,0.068,0.072,0.0707256637168141,0.39,0.0466961558744542,156.21,6.867738432267271,40.13,2.883727168696931,0.042,0.0392566371681415,0.0018416357997386
1,1,0,0.1525,0.15,0.16,0.12,0.11,0.00545,0.0052,0.0057,0.000625,0.0007,243.0,75.2859666188558,75.00062166348067,0.0463670078383743,67.8465504964192,4.681936570212521,6.19,6.49,6.279549180327869,0.2,0.2312295081967213,0.074,0.088,0.0835819672131147,0.37,0.2818481138955588,164.59,5.21619002331266,45.88,1.4088853933789116,0.042,0.0378688524590163,0.0022109001189937
0,1,0,0.16,0.16,0.16,0.1099999999999999,0.1099999999999999,0.0064,0.0064,0.0064,0.0006,0.0006,271.0,75.4127665201822,74.59368060794532,4.95678185564484,62.051133664449,5.630968262517614,5.06,5.6,5.459632352941177,0.17,0.1927941176470588,0.066,0.072,0.0701323529411764,0.33,0.1215234137570445,156.21,6.120724997082212,40.13,3.243430745334794,0.042,0.0389264705882353,0.0021378071081376
1,1,0,0.1575,0.15,0.16,0.1325,0.11,0.006075,0.0057,0.0062,0.000975,0.0011,257.0,75.3726333618164,74.57158473101083,5.08896818515399,62.051133664449,5.642779717764467,5.06,5.6,5.47891472868217,0.17,0.193875968992248,0.066,0.072,0.0703410852713178,0.33,0.110991995190692,156.21,6.244311217432921,40.13,3.211018466498408,0.042,0.0391782945736434,0.0018856394116346
1,1,0,0.155,0.15,0.16,0.125,0.11,0.005825,0.005,0.0064,0.000725,0.0011,249.0,75.355216217041,75.00064284108475,0.0770162225175462,64.5209167480468,6.058853768264388,5.77,6.02,5.94008,0.19,0.21688,0.076,0.082,0.08048,0.36,0.033150405692696,165.1,4.3219175425938126,45.48,1.7714705728183722,0.039,0.03656,0.0014361930937062
1,1,0,0.1575,0.15,0.16,0.145,0.08,0.007625,0.0071,0.008,0.0005,0.0007,252.0,75.2894997914632,75.0004585393721,0.0677768588816349,64.3763497670491,5.380562640808153,5.6,6.0,5.937351778656126,0.17,0.1942687747035573,0.062,0.074,0.069399209486166,0.42,0.1825901642430348,165.86,6.178689424309106,43.35,1.73780478520605,0.042,0.0389841897233201,0.0018429797720139
0,1,0,0.123,0.09,0.14,0.073,0.03,0.00512,0.0046,0.0054,0.00057,0.0007,304.0,75.551933034261,74.70993041202796,4.337147547330042,65.5233498255411,5.448975586994226,6.19,6.49,6.2729605263157895,0.2,0.2217105263157895,0.074,0.088,0.0809078947368421,0.37,0.2427276816974511,149.1,8.575396150474408,44.17,1.9300172395798805,0.042,0.0381052631578947,0.0020971704801776
1,1,0,0.155,0.14,0.17,0.16,0.14,0.0053,0.005,0.0056,0.00095,0.001,275.0,75.329283396403,74.68126900305616,4.551360352918902,65.5233498255411,5.32688774705828,6.19,6.49,6.265398550724638,0.2,0.222391304347826,0.074,0.088,0.0812536231884057,0.37,0.2419906464944001,149.1,6.949134391076625,44.4,1.6286128857063578,0.042,0.0380253623188405,0.0020913870680119
1,1,0,0.1375,0.1,0.16,0.1404999999999999,0.08,0.006885,0.0057,0.008,0.0004799999999999,0.0007,264.0,75.249916712443,75.00023997594823,0.0481070079304508,63.6920000712076,5.5163173538674215,5.43,5.94,5.72966037735849,0.18,0.1997735849056603,0.078,0.09,0.0801283018867924,0.35,0.1675413895425076,160.28,4.207155351891073,42.34,1.985977701994354,0.05,0.0424113207547169,0.0036192697853714
0,0,1,0.07,0.07,0.07,0.161,0.161,0.0022,0.0022,0.0022,0.009,0.009,275.0,75.6324333190918,74.66977831058556,4.533583125706564,65.9833664576212,5.037794145861577,4.37,4.78,4.670794223826714,0.2,0.2,0.014,0.02,0.0173140794223826,0.34,0.3920021400590967,155.96,4.540173859468464,43.47,0.9339924928312316,0.04,0.0377472924187725,0.0017344657003327
0,1,0,0.1349999999999999,0.12,0.15,0.06,0.05,0.00355,0.0031,0.004,0.0004499999999999,0.0007,264.0,75.329283396403,74.66745740116895,4.644672152981031,65.5233498255411,5.2967533659915,6.19,6.49,6.257509433962264,0.2,0.2212830188679245,0.074,0.088,0.0810792452830188,0.37,0.2323103934934889,149.1,6.74137372094973,44.4,1.5322347233926108,0.042,0.0381811320754717,0.0019082215069564
0,1,0,0.13,0.13,0.13,0.13,0.13,0.0072,0.0072,0.0072,0.0005,0.0005,275.0,75.3514495849609,74.99964636428868,0.0594501528789407,66.244700495402,5.270007369982686,5.51,5.58,5.566195652173913,0.18,0.1860869565217391,0.063,0.07,0.0688913043478261,0.35,0.060688832476426,160.78,5.163456819618351,42.92,1.7144483988306491,0.042,0.0392717391304347,0.0015847220177424
0,1,0,0.115,0.1,0.16,0.1,0.07,0.007175,0.0064,0.0075,0.0005,0.0006,252.0,75.355216217041,74.9999309263708,0.0728011125736083,66.9474500020345,5.792562668112809,5.77,6.02,5.940276679841896,0.19,0.213596837944664,0.076,0.082,0.0802292490118577,0.36,0.0428216177500866,165.1,4.355689507314899,45.48,1.7712862762590966,0.039,0.0367786561264822,0.0014108490394915
1,1,0,0.14,0.14,0.14,0.1099999999999999,0.1099999999999999,0.0076,0.0076,0.0076,0.0002,0.0002,272.0,75.2894997914632,75.00071285676707,0.0648770051030754,64.3763497670491,5.247871988479131,5.6,6.0,5.873956043956044,0.17,0.1901465201465201,0.062,0.074,0.0711428571428571,0.42,0.1614970165690322,165.86,6.202795492691569,42.61,3.1486379022379816,0.042,0.039010989010989,0.0016966305632815
1,1,0,0.1565,0.14,0.17,0.0625,0.03,0.00554,0.0051,0.0061,0.00067,0.0008,264.0,75.4783503214518,75.00089154084773,0.0794881268574988,66.9474500020345,5.768756216737165,5.77,6.02,5.9340754716981134,0.19,0.2116226415094339,0.076,0.082,0.079977358490566,0.36,0.0463619883338086,165.1,4.353264927485308,45.48,1.7338000276083394,0.039,0.0369132075471698,0.0013775854117293
0,0,1,0.1265,0.12,0.133,0.352,0.322,0.00025,0.0002,0.0003,0.00415,0.0061,269.0,75.6324333190918,74.66311436937745,4.583451195376497,65.9833664576212,5.1164178279917065,4.37,4.78,4.716789667896679,0.2,0.2,0.014,0.02,0.0166789667896678,0.34,0.3285708115274108,155.96,4.255216910488787,43.47,0.9634527562948438,0.04,0.0377675276752767,0.0017065822934248
1,1,0,0.115,0.1,0.13,0.1099999999999999,0.1099999999999999,0.00565,0.0054,0.0059,0.00025,0.0003,261.0,75.5324331919352,74.37287033810274,6.500857703569494,64.4506501515706,4.974775052659251,5.34,6.06,5.808352490421456,0.18,0.2005363984674329,0.068,0.078,0.07455938697318,0.39,0.1399552789504581,154.43,5.944993314659534,40.84,4.022387967757389,0.043,0.0398390804597701,0.0024536012616547
1,1,0,0.1315,0.13,0.16,0.05,0.03,0.00488,0.0048,0.0051,0.00055,0.001,275.0,75.3949832916259,74.63165533539537,4.755888709304398,64.7691338857014,5.481193593607943,5.54,6.36,5.974710144927537,0.18,0.2053623188405797,0.073,0.081,0.0779202898550724,0.34,0.1302934510987,152.4,4.403829874092303,39.94,2.420609921070894,0.056,0.0398442028985507,0.0059672746100217
0,1,0,0.1225,0.1,0.16,0.09,0.07,0.0073,0.0071,0.0075,0.000525,0.0007,274.0,75.3514495849609,75.0002670825317,0.0578845453410483,66.0692999521891,5.291552358219726,5.51,5.58,5.5711272727272725,0.18,0.1861090909090909,0.063,0.07,0.06948,0.35,0.0414764985701903,160.78,3.734191524067916,42.92,2.1996876673990453,0.042,0.0391018181818181,0.0014182711421004
1,1,0,0.165,0.16,0.17,0.105,0.03,0.005,0.0049,0.0051,0.0009,0.001,244.0,75.4783503214518,75.00048499649344,0.0817427798767786,66.9474500020345,5.728541638507082,5.79,6.02,5.946775510204081,0.19,0.2104489795918367,0.076,0.082,0.0800897959183673,0.36,0.0466796489772399,165.1,3.488905329008054,45.48,1.5959136855742737,0.039,0.037004081632653,0.0014011060010205
1,1,0,0.1675,0.1,0.19,0.1144999999999999,0.08,0.005875,0.0049,0.006,0.00068,0.0008,272.0,75.2923666636149,74.29513466077556,6.592760272459855,66.2672328948974,5.176712057868461,5.42,5.53,5.462710622710622,0.18,0.1861172161172161,0.072,0.082,0.0758827838827838,0.35,0.0585904237097226,167.89,5.332008231760295,43.08,1.4587633158087188,0.041,0.0383992673992674,0.001379311227143
0,1,0,0.13,0.1,0.16,0.085,0.07,0.0072,0.0069,0.0075,0.000525,0.0007,244.0,75.4783503214518,75.00021683430683,0.0774782093269867,66.9474500020345,5.816241217461857,5.79,6.02,5.938934426229507,0.19,0.2094262295081967,0.076,0.082,0.0798852459016393,0.36,0.0478717957765426,165.1,3.4883995263560807,45.48,1.468361987291815,0.039,0.0370409836065573,0.0013901330189696
1,1,0,0.147,0.13,0.16,0.088,0.06,0.00497,0.0047,0.0062,0.000585,0.0011,278.0,75.3915999094645,75.00189065669211,0.0674325443686642,66.0692999521891,5.177483603774305,5.56,5.58,5.570714285714286,0.18,0.1853571428571428,0.069,0.07,0.0695357142857143,0.35,0.0349731079483924,160.78,3.788980643449652,42.92,2.686788717006077,0.042,0.0390499999999999,0.0012746494352549
1,1,0,0.16,0.16,0.16,0.06,0.06,0.0078,0.0078,0.0078,0.0004,0.0004,239.0,75.205616124471,74.9779955396028,0.3548173733071801,63.6920000712076,5.469530554600476,5.43,5.76,5.625249999999999,0.18,0.1918333333333333,0.078,0.078,0.078,0.35,0.1132871039522891,160.28,2.8806620142195527,42.34,1.4205785451949953,0.045,0.040125,0.002352111132205
1,1,0,0.14,0.1,0.17,0.085,0.07,0.007475,0.0071,0.0081,0.000525,0.0007,259.0,75.5096165974934,74.99832053266982,0.0651565854168267,64.4310497283935,4.599769345543559,0.0,5.12,2.402461538461538,0.0,0.0938461538461538,0.0,0.078,0.0366,0.0,2.0050595476752773,156.21,6.240446055657199,41.34,2.4312028468326683,0.041,0.0377,0.0011297999276189
0,1,0,0.14,0.14,0.14,0.1125,0.1,0.0068,0.0062,0.0076,0.0003,0.0004,261.0,75.3256834665934,74.99982067534583,0.0543554434002395,66.0692999521891,5.225405942402298,5.56,5.58,5.570458015267175,0.18,0.1852290076335878,0.069,0.07,0.0695229007633587,0.35,0.0350301849891292,160.78,3.7007110363086326,42.92,2.6336018135766035,0.041,0.0389198473282442,0.0011927571875292
0,1,0,0.16,0.16,0.16,0.1099999999999999,0.1099999999999999,0.0065,0.0065,0.0065,0.0003,0.0003,246.0,75.5478168487548,74.99929035713222,0.0825071746654048,66.9474500020345,5.630747859381687,5.79,6.02,5.915201612903226,0.19,0.2063306451612903,0.076,0.082,0.079266129032258,0.36,0.0499035899555668,165.1,3.451722557177458,45.48,1.1090893659337275,0.044,0.0376129032258064,0.0021920344474795
1,1,0,0.155,0.14,0.16,0.1149999999999999,0.1,0.005475,0.0051,0.0056,0.0006749999999999,0.0009,281.0,75.4127665201822,74.607258705495,4.86826356324478,62.051133664449,5.1145926358529,5.06,5.6,5.305106382978723,0.17,0.1836170212765957,0.066,0.072,0.0687234042553191,0.33,0.1396515185356492,156.21,3.724432470691679,40.13,2.234431358562128,0.043,0.0393617021276595,0.0026174247639506
1,1,0,0.155,0.15,0.16,0.0825,0.06,0.00595,0.0057,0.0065,0.00035,0.0004,272.0,75.5096165974934,74.99959323970917,0.0717786894955156,64.4310497283935,4.816864249648434,0.0,5.12,2.738168498168498,0.0,0.1069597069597069,0.0,0.078,0.0417142857142857,0.0,2.0038115956603364,156.21,5.9123090459385,41.34,2.5778898632104834,0.041,0.0378754578754578,0.0013609111996216
0,0,1,0.1094999999999999,0.101,0.12,0.3145,0.285,0.0002249999999999,0.0002,0.0003,0.004675,0.0064,264.0,75.6324333190918,74.65277701623063,4.643581290446279,65.9833664576212,5.33807474705494,4.7,4.78,4.741818181818182,0.2,0.2,0.014,0.018,0.0159090909090909,0.34,0.3052634534481024,155.96,4.337948345941506,43.47,0.9379880893277324,0.04,0.0375454545454545,0.0015617268221835
1,1,0,0.14,0.14,0.14,0.1,0.1,0.0051,0.0051,0.0051,0.0009,0.0009,250.0,75.5478168487548,75.00150879892483,0.0825722860689229,66.9474500020345,5.616764017690909,5.79,6.02,5.905458167330678,0.19,0.2050597609561752,0.076,0.082,0.079011952191235,0.36,0.0500995025859791,165.1,3.432172887295589,45.48,0.9802309704240476,0.046,0.03801593625498,0.0026532517822325
1,1,0,0.15,0.13,0.17,0.0625,0.03,0.004975,0.0048,0.0051,0.000525,0.0006,276.0,75.3949832916259,74.551888998687,4.906033669224599,64.7691338857014,5.4575946551498005,5.54,6.22,5.843309352517986,0.18,0.197841726618705,0.073,0.081,0.076568345323741,0.34,0.1344536773053622,152.4,4.495024858011872,39.94,2.049617761013586,0.056,0.0421942446043165,0.0071657807955076
1,1,0,0.1675,0.13,0.18,0.1575,0.12,0.00605,0.0056,0.0062,0.00065,0.0007,288.0,75.3269663492838,75.00093607473814,0.044228737536498,66.2672328948974,5.182749635359799,4.74,5.53,5.47923875432526,0.18,0.1842560553633218,0.072,0.082,0.0778408304498269,0.35,0.0593913565867668,167.89,5.3803702129958335,43.08,1.4348358643456274,0.044,0.0386782006920415,0.0020164881673412
1,1,0,0.1375,0.13,0.16,0.065,0.03,0.005075,0.0048,0.0056,0.00055,0.0006,275.0,75.3915999094645,75.00089244851114,0.0686691377880036,66.0692999521891,5.339703630215768,5.56,5.58,5.568623188405797,0.18,0.1843115942028985,0.069,0.07,0.0694311594202898,0.35,0.0347296541892576,160.78,3.9437164971986736,44.35,2.5505371763631604,0.041,0.0389565217391304,0.001269900870676
1,1,0,0.15,0.14,0.16,0.1,0.1,0.0059999999999999,0.0059,0.0061,0.0003,0.0003,263.0,75.5096165974934,74.99908751487075,0.0746713116088398,64.4310497283935,4.765900893134482,0.0,5.12,2.8896969696969697,0.0,0.1128787878787878,0.0,0.078,0.0440227272727272,0.0,1.9920791470158945,156.21,5.721884149560622,41.34,2.61821585165945,0.041,0.0378181818181818,0.001338622990443
1,1,0,0.16,0.16,0.16,0.06,0.06,0.0048,0.0048,0.0048,0.0002,0.0002,311.0,75.5096165974934,74.45513044352174,5.809334336151781,64.4310497283935,5.159691471740936,0.0,5.12,3.2723717948717947,0.0,0.1283974358974359,0.0,0.078,0.0496282051282051,0.0,1.9030682058000743,156.21,5.554270508701602,41.34,2.615792505221603,0.041,0.0379102564102564,0.0012899402756522
1,1,0,0.14,0.14,0.14,0.1099999999999999,0.1099999999999999,0.0055,0.0055,0.0055,0.0008,0.0008,273.0,75.5324331919352,74.40529893057523,6.334213169641753,64.4506501515706,4.777925805274233,4.86,6.06,5.611418181818181,0.16,0.1913090909090909,0.064,0.078,0.0717890909090909,0.39,0.1457158336643309,154.43,4.867046219606125,40.84,2.98399376457023,0.043,0.0388545454545454,0.0022016763836844
1,1,0,0.13,0.12,0.14,0.1099999999999999,0.1,0.0074,0.0072,0.0076,0.0004,0.0005,275.0,75.2536668141683,74.75203242103463,3.830954333393116,64.3841167449951,5.523349476918152,4.56,5.76,5.537391304347826,0.18,0.187463768115942,0.078,0.078,0.078,0.35,0.1108286907009055,160.28,4.349864650416557,42.34,1.211340952754759,0.042,0.0393804347826086,0.0019531367292137
1,1,0,0.1475,0.14,0.15,0.1025,0.1,0.00565,0.0055,0.0057,0.00065,0.0008,275.0,75.3269663492838,75.00057086386255,0.0456073483953629,66.2672328948974,5.265221519200354,4.74,5.53,5.47463768115942,0.18,0.1840942028985507,0.072,0.082,0.078159420289855,0.35,0.0589125320242855,167.89,5.471421892135512,43.08,1.4393374093191644,0.044,0.038731884057971,0.0020610318865601
1,1,0,0.1209999999999999,0.11,0.13,0.093,0.06,0.00515,0.0046,0.0056,0.0005,0.0005,292.0,75.5324331919352,74.44324611247224,6.127167122417384,64.4506501515706,5.046593829587825,4.86,6.06,5.52204081632653,0.16,0.1875850340136054,0.064,0.078,0.0708095238095238,0.39,0.1368079399570109,154.43,5.044182095444599,40.84,2.659331953630402,0.043,0.0384625850340136,0.0024613659429331
1,1,0,0.16,0.16,0.16,0.1,0.1,0.0059,0.0059,0.0059,0.0007,0.0007,286.0,75.3949832916259,74.92100443012862,1.2741036973397604,67.2232332865397,5.591251331657828,4.56,6.22,5.665783972125436,0.18,0.1928222996515679,0.065,0.081,0.0748118466898954,0.34,0.1630341737471304,152.4,4.450150437042216,39.94,1.7093497241986362,0.056,0.0433031358885017,0.0070870282314097
0,0,1,0.07125,0.07,0.075,0.151,0.145,0.00135,0.0013,0.0015,0.0089,0.01,255.0,75.4095667521158,74.64047903562123,4.71523244870047,65.9833664576212,5.39146774783254,4.7,4.78,4.751875,0.2,0.2,0.014,0.018,0.01540625,0.34,0.291820005210707,155.96,4.450175781392707,43.47,0.8140684409007558,0.04,0.037671875,0.0014665385416407
1,1,0,0.13,0.12,0.14,0.095,0.07,0.006925,0.0067,0.0072,0.0004,0.0005,274.0,75.5096165974934,74.38324011474343,6.18556354560369,66.2038169860839,5.003864586527079,0.0,5.12,3.5750545454545453,0.0,0.1401454545454545,0.0,0.078,0.0542690909090909,0.0,1.8193871139675395,156.21,5.727247930492673,41.34,2.780912176518747,0.041,0.03784,0.001324888096087
