Cykl_1,HMG,HL,Anoda_ANALIZA As,Anoda_ANALIZA As_amin,Anoda_ANALIZA As_amax,Anoda_ANALIZA Ni,Anoda_ANALIZA Ni_amin,Anoda_ANALIZA Ni_amax,Anoda_ANALIZA Bi,Anoda_ANALIZA Bi_amin,Anoda_ANALIZA Bi_amax,Anoda_ANALIZA Sn,Anoda_ANALIZA Sn_amin,Anoda_ANALIZA Sn_amax,Anoda_ANALIZA Sn_diff,NaCl [kg]_amin,NaCl [kg]_mean,Natezenie_prad_mean,Sklad_Au_amin,Sklad_Au_amax,Sklad_Au_mean,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Ni_amin,Sklad_Ni_amax,Sklad_Ni_mean,Sklad_Ni_std,Sklad_Zn_amin,Sklad_Zn_amax,Sklad_Zn_mean
0,1,0,0.135,0.13,0.15,0.0925,0.09,0.1,0.0046,0.0046,0.0046,0.0002,0.0002,0.0002,0.0,0.5,2.14,13.168676666666666,5.24,5.38,5.2932,0.068,0.071,0.06978,3.93,4.13,3.9806,0.080368965207734,0.018,0.02,0.01934
0,1,0,0.119,0.1,0.16,0.074,0.07,0.11,0.0049549999999999,0.0047,0.0052,0.00033,0.0002,0.0006,0.0003999999999999,0.5,1.2907801418439715,13.175594858156028,5.05,5.32,5.136808510638297,0.067,0.074,0.0696489361702127,3.87,3.94,3.913936170212766,0.0318543644983488,0.019,0.02,0.0194042553191489
0,1,0,0.1425,0.13,0.15,0.1125,0.09,0.16,0.004925,0.0046,0.0059,0.0002,0.0002,0.0002,0.0,1.5,4.019736842105263,13.06535197368421,5.47,6.02,5.822697368421053,0.072,0.076,0.0732763157894736,4.04,4.26,4.14828947368421,0.0740508817648456,0.02,0.022,0.0214868421052631
1,1,0,0.1699999999999999,0.16,0.18,0.1,0.09,0.11,0.00415,0.004,0.0043,0.00035,0.0003,0.0004,0.0001,0.5,1.1245059288537549,13.175443675889326,5.05,5.32,5.118577075098814,0.067,0.074,0.0692371541501976,3.87,3.94,3.9186956521739127,0.0301365651723362,0.019,0.02,0.0193359683794466
1,1,0,0.1375,0.13,0.14,0.0875,0.08,0.09,0.0038,0.0038,0.0038,0.0003,0.0003,0.0003,0.0,1.5,4.175438596491228,13.064538377192983,5.47,6.02,5.879429824561403,0.072,0.076,0.0730087719298245,4.04,4.26,4.181491228070176,0.0477093338818986,0.02,0.022,0.0219561403508771
0,1,0,0.15,0.13,0.17,0.125,0.09,0.21,0.00505,0.0046,0.0064,0.00025,0.0002,0.0004,0.0002,1.5,4.046099290780142,13.065122340425532,5.47,6.02,5.838085106382978,0.072,0.076,0.0731914893617021,4.04,4.26,4.153617021276595,0.0703956949887269,0.02,0.022,0.0215744680851063
1,1,0,0.1425,0.1,0.16,0.0949999999999999,0.09,0.11,0.0040999999999999,0.0035,0.0049,0.000325,0.0002,0.0004,0.0002,0.5,1.4285714285714286,13.222555555555555,5.3,5.79,5.625277777777778,0.069,0.076,0.074547619047619,3.85,4.26,4.149761904761905,0.1645419298247743,0.018,0.021,0.02
1,1,0,0.1275,0.1,0.16,0.0999999999999999,0.09,0.11,0.004325,0.0035,0.0049,0.000275,0.0002,0.0004,0.0002,1.5,4.018672199170124,13.06467427385892,5.47,6.02,5.873900414937759,0.072,0.076,0.0729958506224066,4.04,4.26,4.16655601659751,0.0589505970345772,0.02,0.022,0.0217842323651452
0,1,0,0.13,0.09,0.15,0.125,0.08,0.16,0.005175,0.0043,0.0059,0.0002,0.0002,0.0002,0.0,0.5,2.951827242524917,13.047078903654484,4.86,5.58,5.039069767441861,0.058,0.065,0.0606744186046511,3.76,4.11,3.831162790697675,0.1138638517888183,0.022,0.024,0.0232558139534883
0,1,0,0.138,0.09,0.17,0.1164999999999999,0.08,0.21,0.004885,0.0043,0.0064,0.0002399999999999,0.0002,0.0004,0.0002,0.5,3.4932885906040267,13.169153523489932,5.38,6.02,5.774395973154363,0.071,0.075,0.0739127516778523,3.97,4.2,4.114060402684564,0.1033868696889489,0.018,0.022,0.0205167785234899
0,1,0,0.14,0.12,0.16,0.1099999999999999,0.1,0.12,0.00475,0.0045,0.005,0.00025,0.0002,0.0003,9.999999999999996e-05,2.5,4.644694533762058,13.047050643086818,4.53,5.48,5.011864951768489,0.011,0.039,0.0290064308681672,7.77,8.56,7.967266881028939,0.2264863226581425,0.086,0.11,0.0961093247588424
1,1,0,0.1475,0.14,0.15,0.0899999999999999,0.0899999999999999,0.09,0.003575,0.0035,0.0038,0.0003,0.0003,0.0003,0.0,0.5,2.5258620689655173,13.240824353448277,5.34,5.53,5.50103448275862,0.065,0.074,0.0713879310344827,3.86,4.1,4.059655172413793,0.0839700114938247,0.019,0.023,0.0222844827586206
0,1,0,0.15,0.15,0.15,0.12,0.12,0.12,0.005,0.005,0.005,0.0003,0.0003,0.0003,0.0,0.5,2.1923076923076925,13.162673878205128,5.24,5.38,5.312692307692307,0.068,0.071,0.0701730769230769,3.93,4.13,3.9601923076923073,0.0572181604279652,0.018,0.02,0.0191730769230769
1,1,0,0.14,0.14,0.14,0.06,0.06,0.06,0.0036,0.0036,0.0036,0.0002,0.0002,0.0002,0.0,0.5,1.6577868852459017,13.23226024590164,4.82,5.42,5.074262295081967,0.075,0.08,0.0762745901639344,3.9,4.12,3.942459016393443,0.0703701147216785,0.018,0.019,0.0187827868852459
1,1,0,0.1349999999999999,0.13,0.14,0.0725,0.06,0.09,0.00345,0.0032,0.0038,0.0002249999999999,0.0002,0.0003,9.999999999999996e-05,1.5,3.909638554216868,13.06508032128514,5.47,6.02,5.885341365461847,0.072,0.076,0.0728353413654618,4.04,4.26,4.141285140562249,0.0627973171754635,0.02,0.022,0.0215341365461847
0,1,0,0.155,0.14,0.16,0.13,0.12,0.16,0.005225,0.005,0.0059,0.000275,0.0002,0.0003,9.999999999999996e-05,0.5,3.465156794425087,13.161539198606272,5.38,6.02,5.793344947735192,0.071,0.075,0.074163763066202,3.97,4.2,4.111533101045296,0.1083236124737843,0.018,0.022,0.0204668989547038
0,1,0,0.135,0.12,0.14,0.1149999999999999,0.1,0.12,0.0049499999999999,0.0045,0.0051,0.0002,0.0002,0.0002,0.0,0.5,2.0880398671096345,13.162510797342192,5.24,5.38,5.3172093023255815,0.068,0.071,0.0702923588039867,3.93,4.13,3.9517275747508314,0.0433628743331426,0.018,0.02,0.0191661129568106
0,1,0,0.14,0.14,0.14,0.1025,0.07,0.12,0.00505,0.0048,0.0052,0.00025,0.0002,0.0004,0.0002,0.5,1.3817567567567568,13.176510135135135,5.05,5.32,5.163378378378378,0.067,0.074,0.0696283783783783,3.87,3.94,3.910067567567568,0.0343954396193097,0.019,0.02,0.0194324324324324
1,1,0,0.14,0.14,0.14,0.1,0.1,0.1,0.0038,0.0038,0.0038,0.0002,0.0002,0.0002,0.0,0.5,2.8969465648854964,13.047510496183206,4.86,5.58,4.9690839694656495,0.058,0.065,0.0604083969465648,3.76,4.11,3.797671755725191,0.0618823432808784,0.022,0.024,0.0233167938931297
1,1,0,0.15,0.14,0.16,0.09,0.08,0.1,0.0038,0.0038,0.0038,0.0003,0.0002,0.0004,0.0002,0.5,1.5892857142857142,13.231203125,4.82,5.42,5.088928571428572,0.075,0.08,0.0761696428571428,3.9,4.12,3.9282142857142857,0.0523906383605728,0.018,0.019,0.0187767857142857
0,1,0,0.15,0.15,0.15,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.0051,0.0051,0.0051,0.0004,0.0004,0.0004,0.0,0.5,4.622580645161291,13.047483870967742,4.53,5.48,5.0930967741935484,0.011,0.039,0.0314129032258064,7.77,8.56,7.899096774193548,0.1391949471888094,0.086,0.11,0.0940516129032258
1,1,0,0.145,0.14,0.16,0.085,0.08,0.1,0.0035999999999999,0.0034,0.0038,0.00025,0.0002,0.0004,0.0002,0.5,1.520746887966805,13.167094398340248,5.28,5.38,5.310705394190872,0.07,0.071,0.0703070539419087,3.93,3.96,3.9392116182572616,0.0138669582504712,0.018,0.02,0.0193858921161825
1,1,0,0.13,0.11,0.14,0.0825,0.08,0.09,0.0036999999999999,0.0034,0.0042,0.0002249999999999,0.0002,0.0003,9.999999999999996e-05,2.5,4.434210526315789,13.047401315789472,4.8,5.48,4.981929824561404,0.026,0.039,0.0294780701754385,7.77,7.98,7.923815789473685,0.093166996651243,0.086,0.1,0.0962543859649122
0,1,0,0.1235,0.09,0.15,0.105,0.08,0.13,0.004435,0.0043,0.0047,0.000305,0.0002,0.0005,0.0003,0.5,2.414473684210526,13.222880756578949,5.68,5.79,5.731381578947368,0.075,0.076,0.0755328947368421,4.03,4.26,4.152565789473685,0.1149400573323878,0.018,0.021,0.0195986842105263
0,1,0,0.1349999999999999,0.09,0.15,0.1099999999999999,0.08,0.13,0.004425,0.0043,0.0046,0.00035,0.0002,0.0005,0.0003,0.5,2.139610389610389,13.162510551948053,5.28,5.38,5.328701298701299,0.07,0.071,0.0704870129870129,3.93,3.96,3.9446103896103897,0.0150193411412339,0.018,0.02,0.019025974025974
0,1,0,0.13,0.09,0.15,0.0875,0.07,0.13,0.004775,0.0043,0.0052,0.000375,0.0002,0.0005,0.0003,0.5,2.0422535211267605,13.161330105633803,5.28,5.38,5.324366197183099,0.07,0.071,0.0704436619718309,3.93,3.96,3.94330985915493,0.014930786416628,0.018,0.02,0.019112676056338
1,1,0,0.14,0.13,0.16,0.0775,0.07,0.09,0.00365,0.0034,0.004,0.00025,0.0002,0.0004,0.0002,0.5,1.5308370044052864,13.17672026431718,5.05,5.32,5.138017621145374,0.067,0.073,0.0689559471365638,3.87,3.94,3.917180616740088,0.0328845926960641,0.019,0.02,0.0193259911894273
1,1,0,0.115,0.1,0.13,0.09,0.07,0.11,0.0029999999999999,0.0028,0.0032,0.0003,0.0002,0.0004,0.0002,0.5,2.767543859649123,13.230983552631578,5.5,5.53,5.519868421052632,0.072,0.074,0.0726754385964912,3.86,4.1,4.018947368421053,0.1137534889511115,0.019,0.023,0.0216491228070175
1,1,0,0.145,0.14,0.16,0.0824999999999999,0.06,0.09,0.0038,0.0036,0.004,0.0003,0.0002,0.0004,0.0002,1.5,3.8130434782608695,13.065207608695651,5.66,6.02,5.891652173913043,0.072,0.074,0.0727130434782608,4.04,4.16,4.117217391304348,0.0576019745247285,0.02,0.022,0.0212869565217391
0,1,0,0.13,0.1,0.14,0.1,0.07,0.11,0.004725,0.0047,0.0048,0.0002,0.0002,0.0002,0.0,0.5,3.0591397849462365,13.2329041218638,5.5,5.53,5.5147311827957,0.072,0.074,0.0730179211469534,3.86,4.1,3.977849462365591,0.1201963273690975,0.019,0.023,0.0209641577060931
0,1,0,0.14,0.14,0.14,0.13,0.13,0.13,0.0047,0.0047,0.0047,0.0006,0.0006,0.0006,0.0,0.5,3.130434782608696,13.233002717391305,5.5,5.53,5.514130434782609,0.072,0.074,0.0730579710144927,3.86,4.1,3.973043478260869,0.1200158092352959,0.019,0.023,0.0208840579710144
1,1,0,0.1675,0.16,0.17,0.095,0.08,0.1,0.0038,0.0038,0.0038,0.00025,0.0002,0.0004,0.0002,0.5,2.6794871794871797,13.176594017094017,5.25,5.32,5.288290598290598,0.07,0.074,0.0721880341880341,3.65,3.94,3.808632478632479,0.1446671834317315,0.02,0.021,0.0205470085470085
1,1,0,0.16,0.13,0.17,0.0925,0.07,0.1,0.00365,0.0032,0.0038,0.0002,0.0002,0.0002,0.0,0.5,1.6155555555555556,13.222356666666666,5.68,5.79,5.727911111111111,0.075,0.076,0.0755644444444444,4.03,4.26,4.159822222222222,0.1142950616217132,0.018,0.021,0.0196933333333333
0,1,0,0.17,0.17,0.17,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.0043,0.0043,0.0043,0.0002,0.0002,0.0002,0.0,0.5,2.2303754266211606,13.22256399317406,5.68,5.79,5.742320819112628,0.075,0.076,0.0754334470989761,4.03,4.26,4.129692832764505,0.1141717097085349,0.018,0.021,0.0193003412969283
1,1,0,0.1625,0.16,0.17,0.0925,0.08,0.11,0.003875,0.0038,0.0041,0.0003,0.0002,0.0004,0.0002,0.5,2.4727272727272727,13.230469318181818,5.0,5.42,5.192818181818182,0.075,0.08,0.0772954545454545,3.9,4.0,3.945909090909091,0.04994600654653,0.018,0.019,0.018540909090909
1,1,0,0.145,0.1,0.16,0.09,0.07,0.11,0.003775,0.0028,0.0041,0.0005,0.0002,0.0007,0.0005,0.5,2.0657894736842106,13.157779605263158,5.28,5.38,5.32780701754386,0.07,0.071,0.0704780701754386,3.93,3.96,3.944342105263158,0.0150185371199179,0.018,0.02,0.0190438596491228
0,1,0,0.1575,0.14,0.17,0.1,0.08,0.13,0.0049,0.0043,0.0056,0.00045,0.0002,0.0006,0.0003999999999999,0.5,2.7722602739726026,13.231946061643836,5.0,5.42,5.255205479452055,0.075,0.082,0.0781404109589041,3.9,4.26,3.971095890410959,0.0748342800298721,0.018,0.02,0.0184623287671232
0,1,0,0.135,0.1,0.16,0.1099999999999999,0.07,0.17,0.0049499999999999,0.0045,0.0054,0.0003,0.0002,0.0005,0.0003,0.5,4.489761092150171,13.046987201365187,4.37,5.48,5.169351535836178,0.026,0.04,0.0341228668941979,6.89,7.98,7.807508532423208,0.2290875380682725,0.076,0.1,0.0908259385665529
0,1,0,0.1315,0.11,0.16,0.0979999999999999,0.09,0.12,0.0044599999999999,0.0042,0.005,0.000215,0.0002,0.0003,9.999999999999996e-05,2.5,4.072368421052632,13.065153782894738,5.66,6.02,5.801315789473684,0.072,0.077,0.0735986842105263,4.04,4.47,4.124276315789474,0.1273523320042071,0.02,0.022,0.0207960526315789
1,1,0,0.132,0.1,0.16,0.088,0.07,0.11,0.00358,0.0028,0.0054,0.00056,0.0004,0.0007,0.0003,0.5,3.728070175438596,13.22205701754386,6.04,6.32,6.193508771929825,0.086,0.086,0.086,4.53,4.58,4.557412280701755,0.0249380947746008,0.022,0.022,0.022
1,1,0,0.1,0.1,0.1,0.07,0.07,0.07,0.0039,0.0039,0.0039,0.0002,0.0002,0.0002,0.0,0.5,2.375555555555556,13.157566666666666,5.28,5.38,5.334222222222222,0.07,0.071,0.0705422222222222,3.93,3.96,3.9462666666666655,0.0149797482336274,0.018,0.02,0.0189155555555555
0,1,0,0.16,0.16,0.16,0.08,0.08,0.08,0.0056,0.0056,0.0056,0.0006,0.0006,0.0006,0.0,0.5,3.1766666666666667,13.231135,5.46,5.53,5.506200000000001,0.072,0.077,0.0736199999999999,3.86,4.42,3.9976,0.179212995228758,0.019,0.023,0.02046
1,1,0,0.16,0.16,0.16,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.0042,0.0042,0.0042,0.0002,0.0002,0.0002,0.0,0.5,2.3666666666666667,13.222212222222222,5.68,5.79,5.743555555555555,0.075,0.076,0.0754222222222222,4.03,4.26,4.127111111111112,0.1138534110439787,0.018,0.021,0.0192666666666666
0,1,0,0.13,0.11,0.15,0.1,0.09,0.11,0.0043,0.0042,0.0044,0.0006,0.0002,0.001,0.0008,0.5,3.252577319587629,13.177493986254294,5.22,5.32,5.267903780068728,0.07,0.074,0.071573883161512,3.65,4.22,3.805292096219931,0.1992559450229026,0.02,0.024,0.0207731958762886
0,1,0,0.15,0.13,0.17,0.1025,0.06,0.21,0.004425,0.0036,0.0064,0.00025,0.0002,0.0004,0.0002,0.5,3.24025974025974,13.046994318181818,4.86,5.29,5.075811688311688,0.058,0.071,0.0640551948051948,3.76,4.41,3.8831493506493504,0.241201154984177,0.022,0.024,0.022564935064935
0,1,0,0.1525,0.14,0.18,0.075,0.06,0.09,0.005125,0.0046,0.0058,0.000575,0.0003,0.0009,0.0006,1.0,4.063758389261745,13.22238422818792,5.08,6.32,6.043221476510068,0.077,0.086,0.0845503355704697,4.18,4.58,4.501812080536912,0.1428806744325357,0.022,0.022,0.022
1,1,0,0.12,0.12,0.12,0.07,0.07,0.07,0.0038,0.0038,0.0038,0.0002,0.0002,0.0002,0.0,1.0,4.086666666666667,13.222213333333334,6.04,6.32,6.221688888888889,0.086,0.086,0.086,4.53,4.58,4.562444444444444,0.0239190931239679,0.022,0.022,0.0219999999999999
1,1,0,0.147,0.1,0.17,0.09,0.07,0.11,0.0041199999999999,0.0039,0.0043,0.0002,0.0002,0.0002,0.0,0.5,3.3552631578947367,13.157524122807018,5.49,6.02,5.673640350877193,0.074,0.075,0.0746535087719298,3.97,4.2,4.049692982456141,0.1096867487804518,0.018,0.022,0.0193859649122807
1,1,0,0.111,0.1,0.16,0.084,0.07,0.11,0.00392,0.0039,0.0041,0.0002,0.0002,0.0002,0.0,0.5,3.1209016393442623,13.230636270491804,5.0,5.42,5.29655737704918,0.075,0.082,0.0785860655737705,3.9,4.26,3.9762295081967216,0.061199637816681,0.018,0.02,0.0183319672131147
1,0,1,0.06,0.06,0.06,0.276,0.276,0.276,0.0005,0.0005,0.0005,0.0075,0.0075,0.0075,0.0,0.5,4.633333333333334,13.047367777777778,4.8,5.48,5.265422222222222,0.026,0.039,0.0348977777777777,7.77,7.98,7.836266666666666,0.0978123202873749,0.086,0.1,0.0904177777777777
1,1,0,0.1349999999999999,0.11,0.16,0.0899999999999999,0.0899999999999999,0.09,0.00405,0.0039,0.0042,0.0002,0.0002,0.0002,0.0,0.5,3.0,13.047331140350876,4.86,5.12,5.039035087719299,0.058,0.065,0.0628201754385965,3.76,3.8,3.772456140350877,0.0185634477424296,0.022,0.024,0.0226228070175438
0,1,0,0.121,0.09,0.16,0.0849999999999999,0.06,0.17,0.004375,0.004,0.0059,0.000255,0.0002,0.0004,0.0002,0.5,3.7058823529411766,13.14702614379085,5.49,6.02,5.619281045751634,0.074,0.082,0.0764575163398692,3.97,4.47,4.13813725490196,0.2067535020441526,0.018,0.022,0.0193267973856209
0,1,0,0.14,0.14,0.14,0.07,0.07,0.07,0.004,0.004,0.004,0.0002,0.0002,0.0002,0.0,0.5,5.058333333333334,13.043004166666666,4.37,5.48,5.081900000000001,0.026,0.04,0.0365,6.89,7.98,7.611699999999999,0.4035554070449105,0.076,0.1,0.08664
0,1,0,0.17,0.17,0.17,0.06,0.06,0.06,0.0041,0.0041,0.0041,0.0002,0.0002,0.0002,0.0,0.5,2.98339483394834,13.2297684501845,5.46,5.53,5.499778597785978,0.072,0.077,0.074070110701107,3.86,4.42,4.004354243542435,0.2091044572617724,0.019,0.023,0.0200221402214022
1,1,0,0.15,0.13,0.16,0.086,0.07,0.1,0.004305,0.0041,0.0044,0.00058,0.0005,0.0007,0.0001999999999999,1.0,4.406666666666666,13.222093333333332,5.08,6.32,6.2405333333333335,0.077,0.086,0.0859199999999999,4.18,4.58,4.564222222222223,0.0423362859862682,0.022,0.022,0.0219999999999999
0,1,0,0.14,0.14,0.14,0.08,0.08,0.08,0.0045,0.0045,0.0045,0.0003,0.0003,0.0003,0.0,0.5,3.2222222222222223,13.04324019607843,4.86,5.29,5.11937908496732,0.058,0.071,0.0653692810457516,3.76,4.41,3.943496732026144,0.2854513739230042,0.022,0.024,0.022359477124183
1,1,0,0.1265,0.12,0.16,0.0785,0.07,0.1,0.00401,0.0038,0.0044,0.000305,0.0002,0.0005,0.0003,1.0,4.261133603238866,13.222045546558704,5.08,6.32,6.129392712550607,0.077,0.086,0.0850526315789473,4.18,4.58,4.527165991902834,0.121022342127529,0.022,0.022,0.022
1,1,0,0.1475,0.13,0.16,0.09,0.08,0.1,0.0043,0.0042,0.0044,0.0006,0.0005,0.0007,0.0001999999999999,0.5,2.86144578313253,13.047058232931729,4.86,5.29,5.094136546184739,0.058,0.071,0.0644979919678714,3.76,4.41,3.856305220883534,0.2211662708637861,0.022,0.024,0.0223775100401606
1,1,0,0.1575,0.15,0.16,0.0825,0.08,0.09,0.00435,0.0042,0.0044,0.00055,0.0005,0.0007,0.0001999999999999,0.5,3.2602459016393444,13.177660860655738,5.22,5.32,5.259918032786886,0.07,0.074,0.0711270491803278,3.65,4.22,3.773606557377049,0.19924576124089,0.02,0.024,0.0206680327868852
0,1,0,0.1425,0.14,0.15,0.1175,0.08,0.14,0.005225,0.0052,0.0053,0.0003,0.0002,0.0004,0.0002,2.5,4.143533123028392,13.065892744479497,5.66,6.02,5.761072555205048,0.072,0.077,0.074763406940063,4.04,4.47,4.2020189274447945,0.196796398405631,0.02,0.022,0.0205993690851735
0,1,0,0.145,0.14,0.16,0.1025,0.07,0.16,0.005075,0.004,0.0059,0.00035,0.0002,0.0007,0.0005,0.5,3.557142857142857,13.223236607142857,5.41,5.79,5.670785714285714,0.073,0.076,0.0745642857142857,4.0,4.26,4.049571428571429,0.0794593868767335,0.018,0.021,0.0183642857142857
1,1,0,0.13,0.13,0.13,0.07,0.07,0.07,0.0044,0.0044,0.0044,0.0004,0.0004,0.0004,0.0,1.0,4.640316205533597,13.223127470355733,5.08,6.32,6.021027667984191,0.077,0.086,0.0840790513833992,4.18,4.58,4.488498023715414,0.1618252689007771,0.022,0.022,0.022
1,1,0,0.1345,0.1,0.18,0.1129999999999999,0.05,0.21,0.005095,0.0028,0.0064,0.0004349999999999,0.0003,0.0006,0.0003,1.5,3.92570281124498,13.141336345381529,5.49,6.02,5.570040160642571,0.074,0.082,0.0762811244979919,3.97,4.47,4.099036144578314,0.2007442671287916,0.018,0.022,0.0188995983935742
1,1,0,0.13,0.1,0.16,0.08,0.05,0.11,0.00475,0.0041,0.0054,0.0003,0.0002,0.0004,0.0002,0.5,2.853711790393013,13.227220524017469,5.46,5.53,5.496681222707424,0.072,0.077,0.0742751091703056,3.86,4.42,3.975633187772925,0.2086257581506088,0.019,0.023,0.0195807860262008
1,1,0,0.13,0.1,0.16,0.09,0.05,0.11,0.004575,0.0041,0.0054,0.0004,0.0002,0.0005,0.0003,0.5,3.403614457831325,13.178604417670682,5.22,5.32,5.2494779116465855,0.07,0.074,0.0710682730923694,3.65,4.22,3.809558232931727,0.2412939865100186,0.02,0.024,0.0210240963855421
1,1,0,0.123,0.1,0.16,0.089,0.07,0.11,0.00422,0.0041,0.0044,0.0005549999999999,0.0002,0.0007,0.0005,0.5,2.918326693227092,13.22370717131474,5.46,5.53,5.4929083665338645,0.072,0.077,0.0745537848605577,3.86,4.42,4.017131474103586,0.238323600689101,0.019,0.023,0.0195936254980079
0,1,0,0.1575,0.15,0.16,0.0875,0.08,0.11,0.0044249999999999,0.0042,0.0051,0.0004,0.0004,0.0004,0.0,0.5,4.116724738675958,13.12286149825784,5.49,6.02,5.546271777003485,0.074,0.082,0.0774285714285714,3.97,4.47,4.161324041811847,0.2357379194311599,0.018,0.022,0.0189477351916376
0,1,0,0.1275,0.12,0.13,0.0775,0.07,0.08,0.0042,0.0038,0.0054,0.0003749999999999,0.0003,0.0006,0.0003,0.5,2.988294314381271,13.222460702341138,5.0,5.42,5.375652173913044,0.075,0.082,0.0805250836120401,3.9,4.26,4.095852842809365,0.1326606601646255,0.018,0.02,0.0188260869565217
0,1,0,0.145,0.13,0.16,0.09,0.08,0.12,0.0045,0.0038,0.0062,0.0005,0.0003,0.001,0.0007,0.5,3.8918032786885246,13.125588524590164,5.49,6.02,5.536524590163934,0.074,0.082,0.0778819672131147,3.97,4.47,4.185737704918033,0.2438955976517934,0.018,0.022,0.0189639344262295
1,1,0,0.13,0.13,0.13,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.0046,0.0046,0.0046,0.0006,0.0006,0.0006,0.0,2.5,4.110441767068273,13.066078313253012,5.66,6.02,5.717670682730924,0.072,0.077,0.0748353413654618,4.04,4.47,4.171164658634538,0.1957158309587833,0.02,0.022,0.0203534136546184
1,1,0,0.115,0.1,0.13,0.0899999999999999,0.0899999999999999,0.09,0.0044,0.0042,0.0046,0.0006,0.0006,0.0006,0.0,0.5,3.7669039145907472,13.223504448398575,5.41,5.79,5.643914590747332,0.073,0.076,0.0742704626334519,4.0,4.26,4.024412811387901,0.0403966102661658,0.018,0.021,0.0180747330960854
0,1,0,0.16,0.15,0.17,0.0685,0.02,0.11,0.00451,0.0042,0.0051,0.000585,0.0004,0.0009,0.0005,0.5,3.478947368421053,13.177863157894736,5.22,5.32,5.23978947368421,0.07,0.074,0.0712526315789473,3.65,4.22,3.878105263157895,0.27667146863511,0.02,0.024,0.021578947368421
1,1,0,0.1359999999999999,0.1,0.14,0.099,0.09,0.1,0.0051,0.0042,0.0052,0.0006,0.0006,0.0006,0.0,0.5,3.0301204819277108,13.042503012048194,5.12,5.29,5.175983935742972,0.065,0.071,0.0669759036144578,3.76,4.41,3.974056224899598,0.3060927227010306,0.022,0.022,0.022
0,1,0,0.1525,0.14,0.17,0.122,0.07,0.21,0.005075,0.004,0.0064,0.0003199999999999,0.0002,0.0004,0.0002,1.0,3.598958333333333,13.177707465277775,5.22,5.25,5.236770833333334,0.07,0.073,0.0713229166666666,3.65,4.22,3.901354166666666,0.2834996074759615,0.02,0.024,0.0217638888888888
0,1,0,0.1799999999999999,0.1799999999999999,0.1799999999999999,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.0043,0.0043,0.0043,0.0003,0.0003,0.0003,0.0,0.5,5.308080808080808,13.042925925925925,4.37,5.48,4.96050505050505,0.039,0.04,0.0394680134680134,6.89,7.77,7.358148148148148,0.4398398106800456,0.076,0.086,0.0813198653198653
0,1,0,0.1375,0.13,0.14,0.0875,0.08,0.09,0.0038,0.0038,0.0038,0.0003,0.0003,0.0003,0.0,2.5,4.226384364820847,13.065719055374592,5.66,5.82,5.737654723127036,0.074,0.077,0.0754560260586319,4.04,4.47,4.248697068403908,0.215258461664517,0.02,0.021,0.0204853420195439
1,1,0,0.1275,0.1,0.14,0.09,0.07,0.1,0.00475,0.0042,0.0052,0.00055,0.0004,0.0006,0.0001999999999999,2.5,4.753012048192771,13.22387248995984,5.08,6.32,5.831967871485944,0.077,0.086,0.0824578313253012,4.18,4.58,4.422570281124498,0.1958105056252782,0.022,0.022,0.022
1,1,0,0.15,0.15,0.15,0.08,0.08,0.08,0.0046,0.0046,0.0046,0.0004,0.0004,0.0004,0.0,1.0,4.072289156626506,13.22387248995984,5.41,5.79,5.640441767068273,0.073,0.075,0.0742128514056224,4.0,4.03,4.018192771084338,0.0146857879218964,0.018,0.018,0.018
1,0,1,0.057,0.052,0.062,0.1595,0.126,0.193,0.0005,0.0003,0.0007,0.0034,0.0024,0.0044,0.002,0.5,5.319742489270387,13.04223712446352,4.37,5.48,5.075064377682404,0.039,0.04,0.0393648068669527,6.89,7.77,7.448969957081545,0.4245228192848221,0.076,0.086,0.0823519313304721
0,1,0,0.1275,0.1,0.16,0.0999999999999999,0.09,0.11,0.004325,0.0035,0.0049,0.000275,0.0002,0.0004,0.0002,3.0,4.337837837837838,13.065907094594596,5.66,5.82,5.745405405405406,0.074,0.077,0.0756013513513513,4.04,4.47,4.269527027027027,0.2148719270397493,0.02,0.021,0.0205337837837837
0,1,0,0.1699999999999999,0.16,0.18,0.1,0.09,0.11,0.00415,0.004,0.0043,0.00035,0.0003,0.0004,0.0001,1.0,2.881294964028777,13.176632194244606,4.48,5.32,4.884892086330935,0.073,0.075,0.0740359712230215,3.51,3.87,3.683525179856115,0.180207915657141,0.02,0.02,0.02
0,1,0,0.1475,0.14,0.15,0.0899999999999999,0.0899999999999999,0.09,0.003575,0.0035,0.0038,0.0003,0.0003,0.0003,0.0,0.5,3.150684931506849,13.222056506849317,5.46,5.5,5.477808219178082,0.074,0.077,0.0756643835616438,3.86,4.42,4.170684931506849,0.2787913470094602,0.019,0.02,0.0195547945205479
1,1,0,0.1275,0.12,0.13,0.075,0.07,0.09,0.0048,0.0045,0.0049,0.0006,0.0006,0.0006,0.0,1.0,2.868,13.177793,4.48,5.32,4.91008,0.073,0.075,0.073976,3.51,3.87,3.69432,0.1803091321384752,0.02,0.02,0.02
